Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price
"Jan 21, 2015",61.73,61.73,61.54,79699,,61.56
"Jan 22, 2015",61.635,61.77,61.505,79915.4,,61.605
"Jan 23, 2015",61.45,61.615,61.373,79672.4,,61.44
"Jan 26, 2015",61.515,61.52,61.475,78841.7,,61.48
"Jan 27, 2015",61.48,61.525,61.355,79133.2,,61.41
"Jan 28, 2015",61.515,61.54,61.27,79002.7,,61.358
"Jan 29, 2015",61.44,61.981,61.43,78427.8,,61.801
"Jan 30, 2015",61.807,62.035,61.71,78053.6,,62.02
"Feb 2, 2015",62.005,62.085,61.645,78723.2,,61.719
"Feb 3, 2015",61.721,61.85,61.565,78018.4,,61.596
"Feb 4, 2015",61.596,61.91,61.565,78412.3,,61.842
"Feb 05, 2015",61.842,61.95,61.678,77708.3,,61.709
"Feb 06, 2015",61.703,62.025,61.665,76603.8,,61.97
"Feb 09, 2015",62.058,62.22,61.95,76979,,62.149
"Feb 10, 2015",62.161,62.374,61.93,76643.9,,62.327
"Feb 11, 2015",62.327,62.433,62.12,76190.7,,62.382
"Feb 12, 2015",62.382,62.54,62.028,76106.7,,62.15
"Feb 13, 2015",62.14,62.224,62.02,76612.2,,62.076
"Feb 16, 2015",62.114,62.25,62.07,76477.8,,62.105
"Feb 17, 2015",62.105,62.27,62.07,75249,,62.157
"Feb 18, 2015",62.157,62.361,62.005,75176,,62.057
"Feb 19, 2015",62.064,62.17,62.03,75394.2,,62.138
"Feb 20, 2015",62.14,62.29,62.108,75165.2,,62.109
"Feb 23, 2015",62.27,62.33,62.117,74975.6,,62.163
"Feb 24, 2015",62.172,62.36,62.07,74274.9,,62.17
"Feb 25, 2015",62.09,62.113,61.84,74700.5,,61.862
"Feb 26, 2015",61.871,62,61.675,74609.4,,61.731
"Feb 27, 2015",61.744,61.92,61.658,75031.3,,61.659
"Mar 2, 2015",61.713,62,61.675,75117.4,,61.862
"Mar 3, 2015",61.862,61.972,61.772,75072.3,,61.819
"Mar 4, 2015",61.819,62.391,61.659,74560.9,,62.309
"Mar 5, 2015",62.309,62.43,62.16,74776.4,,62.381
"Mar 6, 2015",62.393,62.463,62.3,73143.4,,62.46
"Mar 09, 2015",62.475,62.8,62.4,73083.8,,62.634
"Mar 10, 2015",62.641,62.836,62.563,72827.1,,62.72
"Mar 11, 2015",62.723,62.88,62.7,72237.2,,62.781
"Mar 12, 2015",62.777,62.796,62.408,72070.3,,62.542
"Mar 13, 2015",62.559,63.126,62.433,72553,,63.083
"Mar 16, 2015",63.087,63.138,62.763,72320.6,,62.78
"Mar 17, 2015",62.778,62.85,62.608,72164.1,,62.623
"Mar 18, 2015",62.651,62.79,62.62,71949.8,,62.701
"Mar 19, 2015",62.39,62.685,62.37,72918.7,,62.49
"Mar 20, 2015",62.525,62.595,62.41,73890.5,,62.41
"Mar 23, 2015",62.415,62.415,62.23,73861.9,,62.23
"Mar 24, 2015",62.21,62.421,62.14,74141.1,,62.348
"Mar 25, 2015",62.344,62.454,62.262,74581.5,,62.412
"Mar 26, 2015",62.43,62.843,62.43,75491.6,,62.836
"Mar 27, 2015",62.84,62.851,62.395,74701.5,,62.523
"Mar 30, 2015",62.534,62.7,62.438,74277.5,,62.51
"Mar 31, 2015",62.514,62.68,62.276,74283.9,,62.291
"Apr 1, 2015",62.291,62.402,62.135,74909.7,,62.142
"Apr 2, 2015",62.163,62.24,62.046,75003.6,,62.067
"Apr 3, 2015",62.078,62.14,61.936,75003.6,,61.96
"Apr 6, 2015",61.93,62.24,61.93,74576.7,,62.207
"Apr 7, 2015",62.206,62.425,62.195,75451.4,,62.296
"Apr 08, 2015",62.301,62.372,62.139,75157.3,,62.192
"Apr 09, 2015",62.201,62.337,62.15,74358.4,,62.306
"Apr 10, 2015",62.301,62.43,62.209,75217.9,,62.276
"Apr 13, 2015",62.184,62.575,62.18,74925.2,,62.407
"Apr 14, 2015",62.413,62.422,62.21,74665.9,,62.268
"Apr 15, 2015",62.294,62.46,62.264,74478.7,,62.36
"Apr 16, 2015",62.353,62.407,62.245,75023.5,,62.317
"Apr 17, 2015",62.317,62.55,62.305,75022.8,,62.55
"Apr 20, 2015",62.554,63.167,62.5,75241.9,,63.137
"Apr 21, 2015",63.14,63.165,62.75,75148.5,,62.854
"Apr 22, 2015",62.881,63.02,62.725,74756.2,,62.98
"Apr 23, 2015",62.968,63.43,62.895,74963.1,,63.277
"Apr 24, 2015",63.283,63.683,63.215,75224,,63.662
"Apr 27, 2015",63.747,63.78,63.346,76218,,63.346
"Apr 28, 2015",63.334,63.47,63.027,76318.1,,63.053
"Apr 29, 2015",63.049,63.502,63.04,76550.9,,63.46
"Apr 30, 2015",63.44,63.74,63.398,74963.6,,63.529
"May 1, 2015",63.531,63.72,63.5,74690.5,,63.719
"May 4, 2015",63.692,63.693,63.516,74690.5,,63.516
"May 5, 2015",63.562,63.62,63.315,75967.6,,63.369
"May 6, 2015",63.376,63.685,63.31,75867.7,,63.621
"May 07, 2015",63.635,64.29,63.623,76270.7,,64.073
"May 08, 2015",64.071,64.23,63.657,75856.6,,63.711
"May 11, 2015",63.705,64.022,63.705,76028.7,,64.007
"May 12, 2015",64.007,64.39,63.998,76452.6,,64.147
"May 13, 2015",64.146,64.281,63.845,77465.9,,64.013
"May 14, 2015",64.014,64.063,63.379,77989.6,,63.383
"May 15, 2015",63.403,63.662,63.347,77532.3,,63.44
"May 18, 2015",63.442,63.75,63.425,77881.9,,63.708
"May 19, 2015",63.725,63.85,63.52,77344.8,,63.763
"May 20, 2015",63.781,63.9,63.555,77281.3,,63.598
"May 21, 2015",63.612,63.75,63.51,76704.3,,63.58
"May 22, 2015",63.578,63.681,63.43,76499.5,,63.49
"May 25, 2015",63.511,63.68,63.49,76499.5,,63.496
"May 26, 2015",63.493,64.02,63.49,75865.6,,63.972
"May 27, 2015",63.983,64.17,63.82,75965.5,,63.826
"May 28, 2015",63.823,64,63.745,75632.6,,63.763
"May 29, 2015",63.79,63.946,63.68,76090.2,,63.743
"Jun 1, 2015",63.733,63.841,63.53,76421.6,,63.594
"Jun 2, 2015",63.61,63.97,63.59,76199,,63.689
"Jun 3, 2015",63.699,64.08,63.669,76058.8,,63.997
"Jun 4, 2015",63.996,64.27,63.916,75281.6,,63.964
"Jun 5, 2015",63.963,64.035,63.75,74307.3,,63.77
"Jun 8, 2015",64.111,64.18,63.925,75207.2,,63.947
"Jun 09, 2015",63.963,64.09,63.85,75282.9,,64.01
"Jun 10, 2015",64.039,64.071,63.76,75867.9,,63.766
"Jun 11, 2015",63.782,64.03,63.75,75400.4,,63.959
"Jun 12, 2015",63.985,64.2,63.9,75850,,64.1
"Jun 15, 2015",64.1,64.2,64,75724.8,,64.085
"Jun 16, 2015",64.081,64.33,63.996,75711.7,,64.166
"Jun 17, 2015",64.166,64.28,63.989,75580.5,,64.011
"Jun 18, 2015",63.905,63.95,63.566,76681,,63.577
"Jun 19, 2015",63.579,63.87,63.42,76476.1,,63.5
"Jun 22, 2015",63.532,63.59,63.44,75317.8,,63.523
"Jun 23, 2015",63.532,63.695,63.499,74909,,63.607
"Jun 24, 2015",63.59,63.71,63.487,74691.6,,63.526
"Jun 25, 2015",63.548,63.65,63.489,74580.5,,63.518
"Jun 26, 2015",63.528,63.67,63.45,74449.7,,63.452
"Jun 29, 2015",63.523,63.95,63.45,75142,,63.707
"Jun 30, 2015",63.707,63.81,63.55,74569.3,,63.604
"Jul 1, 2015",63.609,63.712,63.53,74302.3,,63.55
"Jul 2, 2015",63.553,63.68,63.296,74016.7,,63.299
"Jul 3, 2015",63.297,63.5,63.297,74112.3,,63.411
"Jul 6, 2015",63.427,63.64,63.254,74001.6,,63.264
"Jul 7, 2015",63.263,63.582,63.26,73393,,63.476
"Jul 8, 2015",63.476,63.66,63.453,73674.8,,63.459
"Jul 09, 2015",63.456,63.59,63.29,73871.7,,63.318
"Jul 10, 2015",63.318,63.49,63.308,73476.4,,63.358
"Jul 13, 2015",63.359,63.6,63.315,73273.2,,63.45
"Jul 14, 2015",63.45,63.6,63.265,73431.2,,63.281
"Jul 15, 2015",63.278,63.61,63.278,72779.6,,63.507
"July 16, 2015",63.508,63.564,63.42,72702.3,,63.463
"July 17, 2015",63.487,63.54,63.375,71893.1,,63.492
"July 20, 2015",63.483,63.75,63.47,70269.1,,63.6
"July 21, 2015",63.6,63.76,63.537,70284.4,,63.583
"July 22, 2015",63.567,63.68,63.49,69225.4,,63.571
"July 23, 2015",63.57,63.93,63.57,69997.6,,63.921
"July 24, 2015",63.922,64.18,63.826,69171.2,,64.106
"July 27, 2015",64.16,64.27,64,70600.7,,64.202
"July 28, 2015",64.232,64.243,63.74,70107.5,,63.799
"July 29, 2015",63.8,63.95,63.767,69619.3,,63.821
"July 30, 2015",63.826,64.16,63.82,69616.3,,64.138
"July 31, 2015",64.152,64.22,63.864,70427.4,,63.988
"August 3, 2015",63.996,64.19,63.93,69921.2,,64.177
"August 4, 2015",64.178,64.178,63.68,69564.4,,63.798
"August 5, 2015",63.798,63.94,63.65,69180.5,,63.692
"August 6, 2015",63.692,63.83,63.65,69507,,63.722
"August 07, 2015",63.722,63.97,63.701,69803.6,,63.739
"August 10, 2015",63.744,63.92,63.707,70054.4,,63.773
"August 11, 2015",63.773,64.392,63.751,71205.1,,64.332
"August 12, 2015",64.354,64.96,64.28,72514,,64.855
"August 13, 2015",64.855,65.34,64.63,72756.3,,65.203
"August 14, 2015",65.234,65.38,64.96,72691.8,,65.129
"August 17, 2015",65.097,65.461,65.07,73068.8,,65.436
"Aug 18, 2015",65.444,65.5,65.3,72588.8,,65.454
"Aug 19, 2015",65.409,65.45,65.061,73374.3,,65.109
"Aug 20, 2015",65.097,65.7,65.061,75211.6,,65.433
"Aug 21, 2015",65.441,66.045,65.42,76180.1,,66.034
"Aug 24, 2015",66.39,66.816,66.305,77782.2,,66.814
"Aug 25, 2015",66.867,66.91,65.87,74991.1,,66.28
"Aug 26, 2015",66.289,66.39,66.004,74125,,66.004
"Aug 27, 2015",66.141,66.16,65.865,73851.2,,65.968
"Aug 28, 2015",65.985,66.26,65.94,75040.5,,66.15
"Aug 31, 2015",66.151,66.5,66.128,75449.1,,66.412
"Sep 1, 2015",66.398,66.47,66.19,75671.7,,66.383
"Sep 2, 2015",66.383,66.474,66.125,75316.2,,66.202
"Sep 3, 2015",66.202,66.3,66.04,74713.1,,66.1
"Sep 4, 2015",66.124,66.785,66.09,74352.4,,66.685
"Sep 7, 2015",66.726,66.907,66.585,74821.8,,66.886
"Sep 08, 2015",66.853,66.913,66.293,74606.9,,66.294
"Sep 09, 2015",66.311,66.65,66.245,73677.4,,66.619
"Sep 10, 2015",66.646,66.77,66.298,73726.3,,66.299
"Sep 11, 2015",66.309,66.59,66.238,73240.9,,66.241
"Sep 14, 2015",66.242,66.5,66.21,73284.1,,66.261
"Sep 15, 2015",66.279,66.48,66.266,73437.8,,66.447
"Sep 16, 2015",66.449,66.52,66.186,74246.4,,66.219
"Sep 17, 2015",66.194,66.301,66.066,74239.7,,66.071
"Sep 18, 2015",66.117,66.26,65.67,75070.8,,65.868
"Sep 21, 2015",65.869,65.95,65.62,74492.8,,65.691
"Sep 22, 2015",65.71,65.97,65.56,74004.7,,65.91
"Sep 23, 2015",65.91,66.186,65.828,74737,,66.184
"Sep 24, 2015",66.175,66.38,66.04,76485.6,,66.11
"Sep 25, 2015",66.108,66.242,66.07,75965.6,,66.17
"Sep 28, 2015",66.16,66.274,66.02,74700.2,,66.267
"Sep 29, 2015",66.413,66.441,65.836,74653.5,,65.837
"Sep 30, 2015",65.836,65.955,65.48,73123,,65.517
"Oct 1, 2015",65.524,65.68,65.49,73367.2,,65.631
"Oct 2, 2015",65.623,65.7,65.358,74793.3,,65.364
"Oct 5, 2015",65.155,65.34,65.047,74420,,65.134
"Oct 6, 2015",65.145,65.44,65.128,75040.8,,65.129
"Oct 7, 2015",65.127,65.37,64.815,74404.7,,64.907
"Oct 08, 2015",64.935,65.188,64.816,74208.3,,64.819
"Oct 09, 2015",64.817,65.004,64.689,74574.4,,64.78
"Oct 12, 2015",64.779,64.89,64.7,75465.1,,64.795
"Oct 13, 2015",64.797,65.192,64.78,75930.3,,65.098
"Oct 14, 2015",65.112,65.185,64.73,76341.6,,64.736
"Oct 15, 2015",64.735,64.921,64.68,76757.2,,64.779
"Oct 16, 2015",64.78,65.03,64.639,76575.2,,64.703
"Oct 19, 2015",64.703,64.937,64.681,76148.3,,64.919
"Oct 20, 2015",64.92,65.07,64.86,76577.3,,65.024
"Oct 21, 2015",65.024,65.23,65,76065.7,,65.146
"Oct 22, 2015",65.133,65.173,64.853,76059.2,,64.86
"Oct 23, 2015",64.869,65.06,64.7,75385.4,,64.892
"Oct 26, 2015",64.964,65.025,64.788,75740.2,,64.921
"Oct 27, 2015",64.921,65.117,64.885,75732.6,,65.112
"Oct 28, 2015",65.112,65.12,64.833,76626.8,,64.954
"Oct 29, 2015",65.154,65.47,65.12,74946.1,,65.449
"Oct 30, 2015",65.444,65.453,65.12,74646.8,,65.423
"Nov 2, 2015",65.413,65.665,65.355,74373.4,,65.561
"Nov 3, 2015",65.568,65.795,65.42,73731.5,,65.569
"Nov 4, 2015",65.592,65.63,65.33,73007.3,,65.609
"Nov 05, 2015",65.609,65.9,65.523,72728.1,,65.86
"Nov 06, 2015",65.817,66.14,65.733,71633.3,,66.14
"Nov 09, 2015",66.42,66.5,66.317,72344,,66.475
"Nov 10, 2015",66.44,66.49,66.2,72213.3,,66.2
"Nov 11, 2015",66.07,66.07,66.07,72133.6,,66.07
"Nov 12, 2015",66.135,66.165,66.01,72233.3,,66.055
"Nov 13, 2015",66.19,66.24,66.059,71552,,66.059
"Nov 16, 2015",66.079,66.26,65.853,71596.2,,65.886
"Nov 17, 2015",65.905,66.095,65.885,71286.5,,65.981
"Nov 18, 2015",66.008,66.325,65.985,70807.8,,66.033
"Nov 19, 2015",66.057,66.24,66.032,71668.1,,66.09
"Nov 20, 2015",66.088,66.28,66.044,71584.8,,66.058
"Nov 23, 2015",66.095,66.485,66.057,71148.1,,66.395
"Nov 24, 2015",66.398,66.505,66.26,71429.9,,66.262
"Nov 25, 2015",66.261,66.399,66.261,70872.5,,66.368
"Nov 26, 2015",66.371,66.675,66.347,71334,,66.565
"Nov 27, 2015",66.66,66.91,66.65,70566.9,,66.907
"Nov 30, 2015",66.835,66.945,66.422,70780.9,,66.462
"Dec 1, 2015",66.462,66.61,66.385,70902.4,,66.434
"Dec 2, 2015",66.433,66.68,66.432,70316,,66.591
"Dec 3, 2015",66.598,66.898,66.561,70356.3,,66.79
"Dec 4, 2015",66.79,66.995,66.642,72066.9,,66.643
"Dec 07, 2015",66.643,66.867,66.57,71790.8,,66.773
"Dec 08, 2015",66.777,66.895,66.71,71618.9,,66.857
"Dec 09, 2015",66.862,66.96,66.725,72332.4,,66.855
"Dec 10, 2015",66.855,66.935,66.681,71526.7,,66.756
"Dec 11, 2015",66.761,67.148,66.743,71718.1,,67.148
"Dec 14, 2015",67.1,67.18,66.965,71687.6,,67.093
"Dec 15, 2015",67.092,67.135,66.77,71072.7,,66.863
"Dec 16, 2015",66.866,66.947,66.431,71805.2,,66.476
"Dec 17, 2015",66.454,66.685,66.26,69740.5,,66.421
"Dec 18, 2015",66.411,66.535,66.228,70571.3,,66.255
"Dec 21, 2015",66.319,66.385,66.189,71556.2,,66.251
"Dec 22, 2015",66.268,66.36,66.176,71306.2,,66.244
"Dec 23, 2015",66.242,66.285,66.011,70734.2,,66.037
"Dec 24, 2015",66.058,66.162,65.946,70734.2,,65.947
"Dec 25, 2015",65.946,66.03,65.946,70734.2,,66.025
"Dec 28, 2015",66.03,66.22,66.03,70712.8,,66.137
"Dec 29, 2015",66.153,66.43,66.136,71060,,66.235
"Dec 30, 2015",66.257,66.495,66.234,70368.1,,66.475
"Dec 31, 2015",66.484,66.484,66.09,70125.6,,66.208
"Jan 1, 2016",66.209,66.267,66.13,70125.6,,66.235
"Jan 4, 2016",66.165,66.66,66.165,72061.6,,66.579
"Jan 5, 2016",66.599,66.663,66.428,71747,,66.481
"Jan 6, 2016",66.499,66.905,66.479,72908.2,,66.698
"Jan 07, 2016",66.712,66.981,66.507,74012,,66.891
"Jan 08, 2016",66.891,66.93,66.6,73464.5,,66.847
"Jan 11, 2016",66.874,66.965,66.708,73508.1,,66.76
"Jan 12, 2016",66.766,66.98,66.74,72586.1,,66.946
"Jan 13, 2016",66.947,66.953,66.73,72710.2,,66.917
"Jan 14, 2016",66.918,67.49,66.917,73178.6,,67.316
"Jan 15, 2016",67.328,67.869,67.255,73989.4,,67.775
"Jan 18, 2016",67.791,67.791,67.5,73722.5,,67.661
"Jan 19, 2016",67.662,67.8,67.525,73474,,67.734
"Jan 20, 2016",67.734,68.18,67.731,74902.5,,67.958
"Jan 21, 2016",67.955,68.12,67.797,74518.1,,67.799
"Jan 22, 2016",67.826,67.869,67.547,74161.3,,67.549
"Jan 25, 2016",67.579,67.85,67.493,75010.9,,67.755
"Jan 26, 2016",67.727,67.909,67.697,75485.4,,67.739
"Jan 27, 2016",67.766,68.185,67.739,75955.2,,68.144
"Jan 28, 2016",68.15,68.265,68.017,75991.5,,68.053
"Jan 29, 2016",68.053,68.18,67.785,75466.2,,67.878
"Feb 1, 2016",67.878,67.97,67.64,76427.4,,67.835
"Feb 2, 2016",67.817,68.043,67.764,76708.4,,67.975
"Feb 3, 2016",67.977,68.265,67.929,77111.8,,67.934
"Feb 04, 2016",67.76,67.895,67.524,78232.9,,67.544
"Feb 05, 2016",67.546,67.84,67.495,77867.2,,67.81
"Feb 08, 2016",67.88,68.068,67.78,81057.5,,68.034
"Feb 09, 2016",68.054,68.22,67.882,80946.3,,67.901
"Feb 10, 2016",67.91,67.996,67.798,80729.6,,67.861
"Feb 11, 2016",67.862,68.489,67.785,84782,,68.471
"Feb 12, 2016",68.471,68.496,68.11,84557.1,,68.118
"Feb 15, 2016",68.119,68.27,68.01,82199.9,,68.131
"Feb 16, 2016",68.14,68.512,68.061,82729.8,,68.474
"Feb 17, 2016",68.482,68.69,68.314,82782.1,,68.329
"Feb 18, 2016",68.322,68.6,68.316,82891.8,,68.542
"Feb 19, 2016",68.531,68.686,68.521,84333.8,,68.545
"Feb 22, 2016",68.69,68.725,68.505,83035.2,,68.533
"Feb 23, 2016",68.553,68.69,68.46,83717.4,,68.561
"Feb 24, 2016",68.561,68.66,68.386,85757.7,,68.431
"Feb 25, 2016",68.431,68.909,68.384,84944.1,,68.768
"Feb 26, 2016",68.779,68.86,68.63,84291.2,,68.737
"Feb 29, 2016",68.737,68.792,68.203,84498,,68.208
"Mar 1, 2016",68.206,68.36,67.677,83989.3,,67.753
"Mar 2, 2016",67.599,67.765,67.392,83763.7,,67.395
"Mar 3, 2016",67.41,67.46,67.121,84204.3,,67.122
"Mar 4, 2016",67.121,67.355,66.881,85803.3,,66.938
"Mar 7, 2016",66.989,67.156,66.933,85158.5,,66.989
"Mar 08, 2016",66.989,67.47,66.988,85376.8,,67.313
"Mar 09, 2016",67.325,67.515,67.062,83770.5,,67.128
"Mar 10, 2016",67.128,67.373,66.895,84906.2,,67.302
"Mar 11, 2016",67.303,67.352,66.901,84877.4,,66.921
"Mar 14, 2016",66.973,67.246,66.88,83397.8,,67.138
"Mar 15, 2016",67.138,67.415,67.136,83021.4,,67.372
"Mar 16, 2016",67.37,67.46,67.173,82598.2,,67.173
"Mar 17, 2016",66.91,66.958,66.605,84462.9,,66.619
"Mar 18, 2016",66.63,66.7,66.256,83324.1,,66.384
"Mar 21, 2016",66.383,66.571,66.383,82760.9,,66.5
"Mar 22, 2016",66.5,66.84,66.48,83585.6,,66.755
"Mar 23, 2016",66.755,66.956,66.625,81207.8,,66.93
"Mar 24, 2016",66.93,66.948,66.822,81434.6,,66.916
"Mar 25, 2016",66.916,66.928,66.745,81434.6,,66.829
"Mar 28, 2016",66.79,66.912,66.511,81294.2,,66.608
"Mar 29, 2016",66.61,66.66,66.366,81519.8,,66.375
"Mar 30, 2016",66.295,66.502,66.265,82059.2,,66.375
"Mar 31, 2016",66.235,66.358,66.125,81917.2,,66.255
"Apr 1, 2016",66.355,66.502,66.27,80367.6,,66.365
"Apr 4, 2016",66.31,66.387,66.024,80790.1,,66.106
"Apr 5, 2016",66.112,66.558,66.08,81859.6,,66.422
"Apr 6, 2016",66.42,66.745,66.38,81449.1,,66.517
"Apr 07, 2016",66.517,66.826,66.422,82636.9,,66.757
"Apr 08, 2016",66.757,66.787,66.475,82463.9,,66.551
"Apr 11, 2016",66.555,66.603,66.28,83375,,66.287
"Apr 12, 2016",66.301,66.567,66.272,83368.2,,66.283
"Apr 13, 2016",66.277,66.68,66.271,82973.2,,66.496
"Apr 14, 2016",66.506,66.69,66.479,82180.6,,66.597
"Apr 15, 2016",66.597,66.68,66.469,81731,,66.66
"Apr 18, 2016",66.66,66.72,66.415,82148.8,,66.416
"Apr 19, 2016",66.417,66.502,66.129,83553.1,,66.15
"Apr 20, 2016",66.137,66.36,66.095,82901.2,,66.166
"Apr 21, 2016",66.165,66.528,66.164,82906.5,,66.489
"Apr 22, 2016",66.502,66.731,66.457,82719.6,,66.66
"Apr 24, 2016",66.66,66.66,66.66,82719.6,,66.66
"Apr 25, 2016",66.66,66.765,66.59,82603.6,,66.685
"Apr 26, 2016",66.693,66.852,66.397,82604.1,,66.404
"Apr 27, 2016",66.406,66.612,66.344,82895.9,,66.362
"Apr 28, 2016",66.391,66.562,66.32,83555.4,,66.401
"Apr 29, 2016",66.395,66.57,66.29,85277.1,,66.425
"May 1, 2016",66.425,66.425,66.425,85277.1,,66.425
"May 2, 2016",66.425,66.465,66.32,85386.4,,66.346
"May 3, 2016",66.343,66.582,66.235,85992.8,,66.558
"May 04, 2016",66.579,66.689,66.5,85460.6,,66.627
"May 05, 2016",66.627,66.675,66.458,85191,,66.558
"May 06, 2016",66.568,66.715,66.48,85828.1,,66.6
"May 08, 2016",66.602,66.602,66.602,85828.1,,66.602
"May 09, 2016",66.602,66.8,66.395,84180.2,,66.752
"May 10, 2016",66.752,66.786,66.542,84146.7,,66.631
"May 11, 2016",66.631,66.845,66.52,85044.6,,66.561
"May 12, 2016",66.561,66.781,66.52,85255.6,,66.757
"May 13, 2016",66.757,66.925,66.72,84521,,66.855
"May 15, 2016",66.925,66.925,66.925,84521,,66.925
"May 16, 2016",66.925,66.944,66.73,85905.8,,66.844
"May 17, 2016",66.845,66.901,66.675,85335.5,,66.825
"May 18, 2016",66.824,67.169,66.824,85258.8,,67.14
"May 19, 2016",67.143,67.61,67.103,83966.1,,67.436
"May 20, 2016",67.436,67.545,67.32,84627.1,,67.408
"May 22, 2016",67.43,67.43,67.43,84627.1,,67.43
"May 23, 2016",67.43,67.59,67.243,84054.6,,67.409
"May 24, 2016",67.429,67.78,67.417,83697.6,,67.63
"May 25, 2016",67.63,67.712,67.223,82247.1,,67.273
"May 26, 2016",67.3,67.415,66.903,82175.4,,66.927
"May 27, 2016",66.942,67.135,66.875,81534.4,,67.031
"May 29, 2016",67.032,67.032,67.032,81534.4,,67.032
"May 30, 2016",67.04,67.38,67.031,81750.2,,67.171
"May 31, 2016",67.17,67.338,67.106,81556.1,,67.209
"Jun 01, 2016",67.207,67.519,67.12,81884.6,,67.434
"Jun 02, 2016",67.484,67.51,67.215,81590,,67.268
"Jun 03, 2016",67.285,67.38,67,83504.2,,67
"Jun 05, 2016",66.999,66.999,66.999,83504.2,,66.999
"Jun 06, 2016",66.888,67.055,66.789,83397.8,,66.79
"Jun 7, 2016",66.809,66.97,66.635,82842.9,,66.658
"Jun 8, 2016",66.658,66.821,66.451,84193.2,,66.5
"Jun 9, 2016",66.491,66.795,66.473,84371.6,,66.753
"Jun 10, 2016",66.783,67.01,66.717,85193.8,,66.952
"Jun 12, 2016",66.952,66.952,66.952,85193.8,,66.952
"Jun 13, 2016",66.96,67.22,66.9,85948.1,,67.187
"Jun 14, 2016",67.188,67.396,67.061,86567.3,,67.292
"Jun 15, 2016",67.291,67.353,67,86141.5,,67.079
"Jun 16, 2016",67.079,67.454,67.077,88180.7,,67.315
"Jun 17, 2016",67.318,67.318,67.042,86593.1,,67.074
"Jun 19, 2016",67.074,67.074,67.074,86593.1,,67.074
"Jun 20, 2016",67.073,67.69,67.073,86367.7,,67.551
"Jun 21, 2016",67.497,67.755,67.335,85925.9,,67.624
"Jun 22, 2016",67.64,67.678,67.342,85317.3,,67.449
"Jun 23, 2016",67.442,67.48,67.2,84911.1,,67.279
"Jun 24, 2016",67.278,68.223,67.247,89302.7,,67.885
"Jun 26, 2016",67.884,67.884,67.884,89302.7,,67.884
"Jun 27, 2016",67.888,68.09,67.78,90033,,67.914
"Jun 28, 2016",67.898,67.98,67.65,88974.5,,67.715
"Jun 29, 2016",67.715,67.85,67.375,89458.9,,67.422
"Jun 30, 2016",67.394,67.72,67.394,89144,,67.504
"July 1, 2016",67.509,67.514,67.15,90242.3,,67.19
"July 3, 2016",67.189,67.189,67.189,90242.3,,67.189
"July 4, 2016",67.19,67.3,67.118,90875.1,,67.265
"July 5, 2016",67.255,67.525,67.244,91145.2,,67.434
"July 6, 2016",67.438,67.555,67.36,92191.1,,67.411
"July 7, 2016",67.404,67.539,67.304,91428,,67.495
"July 8, 2016",67.495,67.517,67.07,91222.3,,67.139
"July 10, 2016",67.14,67.14,67.14,91222.3,,67.14
"July 11, 2016",67.139,67.308,67.01,91158.1,,67.138
"July 12, 2016",67.172,67.22,66.975,90148.9,,66.975
"July 13, 2016",67.06,67.225,66.935,90024.7,,67.016
"July 14, 2016",67.006,67.042,66.802,88575.3,,66.843
"July 15, 2016",66.843,67.175,66.843,88988.6,,67.141
"July 17, 2016",67.141,67.141,67.141,88988.6,,67.141
"July 18, 2016",67.096,67.22,67.012,89678.5,,67.137
"July 19, 2016",67.137,67.24,67.063,89369.9,,67.204
"July 20, 2016",67.188,67.255,67.095,88428.5,,67.163
"July 21, 2016",67.174,67.273,67.081,88781.3,,67.153
"July 22, 2016",67.163,67.217,67.042,88632.2,,67.154
"July 24, 2016",67.154,67.154,67.154,88632.2,,67.154
"July 25, 2016",67.15,67.48,67.09,88398,,67.412
"July 26, 2016",67.415,67.438,67.255,88991.6,,67.321
"July 27, 2016",67.294,67.379,67.042,89249,,67.072
"Jul 28, 2016",67.058,67.115,66.94,90001.2,,67.014
"Jul 29, 2016",67.032,67.113,66.625,89893.9,,66.655
"Jul 31, 2016",66.656,66.656,66.656,89893.9,,66.656
"Aug 1, 2016",66.72,66.81,66.64,90109.4,,66.764
"Aug 2, 2016",66.767,66.805,66.57,91023.5,,66.682
"Aug 3, 2016",66.687,67.015,66.682,91008.9,,66.767
"Aug 4, 2016",66.782,67.01,66.74,91229.3,,66.84
"Aug 5, 2016",66.843,66.901,66.71,89503.5,,66.842
"Aug 7, 2016",66.842,66.842,66.842,89503.5,,66.842
"Aug 8, 2016",66.84,66.865,66.673,89336.6,,66.81
"Aug 9, 2016",66.816,66.985,66.738,89677.7,,66.774
"Aug 10, 2016",66.772,66.808,66.6,89881.5,,66.765
"Aug 11, 2016",66.765,66.92,66.738,90547.9,,66.75
"Aug 12, 2016",66.75,66.926,66.738,90401.3,,66.908
"Aug 14, 2016",66.909,66.91,66.909,90401.3,,66.91
"Aug 15, 2016",66.91,66.96,66.792,89545.6,,66.853
"Aug 16, 2016",66.865,66.938,66.688,89738.9,,66.87
"Aug 17, 2016",66.857,66.986,66.84,89695.5,,66.893
"Aug 18, 2016",66.904,66.916,66.717,90203.6,,66.83
"Aug 19, 2016",66.822,67.205,66.822,90259.3,,67.137
"Aug 21, 2016",67.137,67.137,67.137,90259.3,,67.137
