,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price,USA Inflation
1041,2013-12-30,61.998000000000005,62.17,61.778999999999996,74624.8,9.132421,61.92,1.501736
1042,2013-12-31,61.802,62.015,61.718,74504.3,9.132421,61.81,1.501736
1043,2014-01-01,61.828,61.995,61.81,74504.3,,61.91,1.578947
1044,2014-01-02,61.891999999999996,62.415,61.755,76201.1,,62.27,1.578947
1045,2014-01-03,62.347,62.565,62.155,76795.2,,62.19,1.578947
1046,2014-01-06,62.355,62.465,62.225,77697.4,,62.315,1.578947
1047,2014-01-07,62.405,62.475,62.295,76497.8,,62.305,1.578947
1048,2014-01-08,62.215,62.282,62.085,75909.6,,62.165,1.578947
1049,2014-01-09,62.125,62.245,61.975,76091.7,,62.095,1.578947
1050,2014-01-10,62.005,62.005,61.825,77075.1,,61.907,1.578947
1051,2014-01-13,61.605,61.64,61.425,76845.6,,61.525,1.578947
1052,2014-01-14,61.49,61.49,61.49,77061.1,,61.49,1.578947
1053,2014-01-15,61.67,61.72,61.43,76082.0,,61.58,1.578947
1054,2014-01-16,61.655,61.71,61.51,76426.7,,61.54,1.578947
1055,2014-01-17,61.485,61.555,61.32,76843.7,,61.545,1.578947
1056,2014-01-20,61.675,61.675,61.53,77341.6,,61.625,1.578947
1057,2014-01-21,61.545,61.945,61.455,76582.7,,61.885,1.578947
1058,2014-01-22,61.905,62.025,61.716,76749.6,,61.82,1.578947
1059,2014-01-23,61.815,62.05,61.815,78255.5,,61.933,1.578947
1060,2014-01-24,61.945,62.745,61.945,79174.8,,62.695,1.578947
1061,2014-01-27,62.885,63.325,62.655,79714.0,,63.105,1.578947
1062,2014-01-28,63.195,63.195,62.515,78397.1,,62.575,1.578947
1063,2014-01-29,62.345,62.59,62.115,78949.4,,62.475,1.578947
1064,2014-01-30,62.905,62.905,62.545,77873.7,,62.565,1.578947
1065,2014-01-31,62.405,62.755,62.355,78381.4,,62.685,1.578947
1066,2014-02-03,62.705,62.79,62.555,79117.9,,62.565,1.126349
1067,2014-02-04,62.655,62.835,62.486999999999995,78287.5,,62.53,1.126349
1068,2014-02-05,62.39,62.62,62.36,78450.1,,62.6,1.126349
1069,2014-02-06,62.37,62.55,62.36,78559.5,,62.38,1.126349
1070,2014-02-07,62.305,62.415,62.25,78526.8,,62.305,1.126349
1071,2014-02-10,62.375,62.505,62.09,79633.7,,62.455,1.126349
1072,2014-02-11,62.355,62.455,62.19,79830.1,,62.225,1.126349
1073,2014-02-12,62.105,62.185,62.045,80077.9,,62.095,1.126349
1074,2014-02-13,62.005,62.465,62.005,80825.0,,62.425,1.126349
1075,2014-02-14,62.245,62.37,61.845,81958.8,,61.855,1.126349
1076,2014-02-17,61.965,62.085,61.825,82218.7,,61.845,1.126349
1077,2014-02-18,62.02,62.31,61.96,82187.0,,62.18,1.126349
1078,2014-02-19,62.2,62.24,62.2,82171.4,,62.24,1.126349
1079,2014-02-20,62.38,62.45,62.213,81943.1,,62.24,1.126349
1080,2014-02-21,62.19,62.19,62.055,82140.7,,62.14,1.126349
1081,2014-02-24,62.105,62.16,61.945,82814.6,,62.075,1.126349
1082,2014-02-25,61.985,62.05,61.86,82997.9,,61.985,1.126349
1083,2014-02-26,61.965,62.055,61.885,82588.5,,61.985,1.126349
1084,2014-02-27,61.995,61.995,61.995,82619.5,,61.995,1.126349
1085,2014-02-28,62.105,62.14,61.755,82216.5,,61.795,1.126349
1086,2014-03-03,61.955,62.09,61.815,83709.5,,62.045,1.512203
1087,2014-03-04,62.135,62.155,61.835,82681.1,,61.905,1.512203
1088,2014-03-05,61.905,61.91,61.65,82486.2,,61.755,1.512203
1089,2014-03-06,61.535,61.535,61.105,82396.6,,61.115,1.512203
1090,2014-03-07,61.015,61.175,60.945,81577.1,,61.085,1.512203
1091,2014-03-10,61.255,61.335,60.79,81816.0,,60.845,1.512203
1092,2014-03-11,60.885,60.975,60.605,82006.8,,60.945,1.512203
1093,2014-03-12,60.945,61.295,60.945,83554.8,,61.22,1.512203
1094,2014-03-13,61.025,61.185,60.915,83685.4,,61.175,1.512203
1095,2014-03-14,61.415,61.555,61.055,84713.5,,61.205,1.512203
1096,2014-03-17,61.13,61.13,61.07,84315.9,,61.09,1.512203
1097,2014-03-18,61.035,61.215,60.875,82817.7,,61.115,1.512203
1098,2014-03-19,61.085,61.185,60.925,81624.7,,60.975,1.512203
1099,2014-03-20,61.39,61.39,61.07,81285.4,,61.34,1.512203
1100,2014-03-21,61.195,61.205,60.9,81549.4,,60.9,1.512203
1101,2014-03-24,60.855,60.855,60.645,79700.1,,60.78,1.512203
1102,2014-03-25,60.605,60.605,60.435,79440.5,,60.485,1.512203
1103,2014-03-26,60.305,60.305,60.065,78409.5,,60.145,1.512203
1104,2014-03-27,60.245,60.355,60.125,78038.6,,60.245,1.512203
1105,2014-03-28,60.19,60.19,59.69,77325.7,,59.89,1.512203
1106,2014-03-31,59.91,60.02,59.91,77146.5,,60.015,1.512203
1107,2014-04-01,59.935,60.045,59.935,76668.7,,60.015,1.952858
1108,2014-04-02,59.815,59.915,59.575,77268.1,,59.905,1.952858
1109,2014-04-03,59.955,60.3,59.835,77290.4,,60.17,1.952858
1110,2014-04-04,60.355,60.398,60.075,78075.0,,60.085,1.952858
1111,2014-04-07,59.905,60.25,59.765,78066.6,,60.115,1.952858
1112,2014-04-08,60.13,60.15,60.03,78697.7,,60.09,1.952858
1113,2014-04-09,59.975,60.155,59.825,78254.7,,60.145,1.952858
1114,2014-04-10,60.045,60.295,60.035,79388.5,,60.075,1.952858
1115,2014-04-11,60.325,60.345,60.14,79389.7,,60.18,1.952858
1116,2014-04-14,60.255,60.255,60.255,79856.5,,60.255,1.952858
1117,2014-04-15,60.355,60.355,60.205,78191.5,,60.235,1.952858
1118,2014-04-16,60.305,60.425,60.185,78552.0,,60.375,1.952858
1119,2014-04-17,60.295,60.505,60.27,78453.1,,60.295,1.952858
1120,2014-04-18,60.295,60.295,60.235,78453.1,,60.295,1.952858
1121,2014-04-21,60.265,60.615,60.265,78557.0,,60.595,1.952858
1122,2014-04-22,60.675,60.885,60.635,78343.8,,60.765,1.952858
1123,2014-04-23,60.885,61.195,60.865,78470.9,,61.095,1.952858
1124,2014-04-24,61.01,61.14,61.01,78852.5,,61.11,1.952858
1125,2014-04-25,61.055,61.15,60.543,78927.3,,60.645,1.952858
1126,2014-04-28,60.605,60.74,60.433,78660.9,,60.65,1.952858
1127,2014-04-29,60.615,60.635,60.315,78413.3,,60.425,1.952858
1128,2014-04-30,60.355,60.415,60.225,77715.9,,60.345,1.952858
1129,2014-05-01,60.27,60.27,60.27,77112.7,,60.27,2.127111
1130,2014-05-02,60.235,60.285,60.105,77144.1,,60.185,2.127111
1131,2014-05-05,60.09,60.25,60.008,77105.6,,60.24,2.127111
1132,2014-05-06,60.075,60.245,59.975,78469.7,,59.985,2.127111
1133,2014-05-07,60.055,60.155,59.965,77837.8,,60.025,2.127111
1134,2014-05-08,59.965,60.1,59.88,77226.4,,59.9,2.127111
1135,2014-05-09,60.065,60.1,59.87,77468.5,,59.965,2.127111
1136,2014-05-12,59.905,60.115,59.513000000000005,77749.7,,60.055,2.127111
1137,2014-05-13,59.965,59.965,59.46,77504.8,,59.465,2.127111
1138,2014-05-14,59.405,59.515,59.39,78027.8,,59.485,2.127111
1139,2014-05-15,59.415,59.615,59.1,76829.3,,59.465,2.127111
1140,2014-05-16,59.365,59.365,58.585,76237.2,,58.585,2.127111
1141,2014-05-19,58.565,58.615,58.375,76147.5,,58.375,2.127111
1142,2014-05-20,58.595,58.825,58.525,76123.6,,58.59,2.127111
1143,2014-05-21,58.705,58.875,58.635,75658.1,,58.695,2.127111
1144,2014-05-22,58.615,58.7,58.265,75968.7,,58.285,2.127111
1145,2014-05-23,58.465,58.555,58.33,75368.7,,58.525,2.127111
1146,2014-05-26,58.445,58.925,58.41,75914.4,,58.715,2.127111
1147,2014-05-27,58.715,59.097,58.655,75286.4,,59.045,2.127111
1148,2014-05-28,58.955,59.22,58.815,74388.6,,58.945,2.127111
1149,2014-05-29,58.935,59.085,58.795,74063.8,,58.92,2.127111
1150,2014-05-30,59.045,59.195,58.94,73892.0,,59.195,2.127111
1151,2014-06-02,59.105,59.275,59.065,73706.2,,59.155,2.072341
1152,2014-06-03,59.08,59.431999999999995,59.08,73766.5,,59.34,2.072341
1153,2014-06-04,59.435,59.465,59.215,73899.3,,59.28,2.072341
1154,2014-06-05,59.28,59.37,59.195,74285.8,,59.26,2.072341
1155,2014-06-06,59.165,59.315,59.105,73810.2,,59.175,2.072341
1156,2014-06-09,59.105,59.21,58.975,74150.8,,59.205,2.072341
1157,2014-06-10,59.135,59.35,59.135,74669.4,,59.215,2.072341
1158,2014-06-11,59.33,59.37,59.23,74817.7,,59.34,2.072341
1159,2014-06-12,59.235,59.375,59.1,75027.3,,59.295,2.072341
1160,2014-06-13,59.31,59.81,59.3,76029.9,,59.71,2.072341
1161,2014-06-16,59.715,60.24,59.715,76654.8,,60.185,2.072341
1162,2014-06-17,60.115,60.525,60.035,76208.4,,60.33,2.072341
1163,2014-06-18,60.215,60.545,60.065,76686.5,,60.3,2.072341
1164,2014-06-19,60.225,60.225,59.855,77728.7,,60.095,2.072341
1165,2014-06-20,60.235,60.345,60.135,78953.4,,60.175,2.072341
1166,2014-06-23,60.065,60.305,60.015,79066.1,,60.16,2.072341
1167,2014-06-24,60.09,60.175,60.08,79241.8,,60.16,2.072341
1168,2014-06-25,60.255,60.4,60.085,79235.4,,60.085,2.072341
1169,2014-06-26,60.035,60.26,60.035,78911.6,,60.21,2.072341
1170,2014-06-27,60.21,60.21,60.045,79162.0,,60.045,2.072341
1171,2014-06-30,60.045,60.28,60.005,79090.7,,60.06,2.072341
1172,2014-07-01,60.085,60.2,60.06,79762.8,,60.06,1.992329
1173,2014-07-02,60.035,60.095,59.59,79152.3,,59.692,1.992329
1174,2014-07-03,59.675,59.85,59.53,78819.4,,59.74,1.992329
1175,2014-07-04,59.745,59.83,59.645,78904.3,,59.725,1.992329
1176,2014-07-07,59.815,60.06,59.735,78817.8,,59.955,1.992329
1177,2014-07-08,59.955,60.005,59.665,79141.9,,59.755,1.992329
1178,2014-07-09,59.755,59.95,59.685,79080.6,,59.765,1.992329
1179,2014-07-10,59.685,60.225,59.575,80388.2,,60.195,1.992329
1180,2014-07-11,60.115,60.315,59.925,80186.8,,60.095,1.992329
1181,2014-07-14,59.97,60.215,59.915,78533.0,,60.125,1.992329
1182,2014-07-15,60.045,60.25,60.005,78776.8,,60.125,1.992329
1183,2014-07-16,60.235,60.275,60.09,78261.7,,60.125,1.992329
1184,2014-07-17,60.025,60.2,60.025,78319.3,,60.185,1.992329
1185,2014-07-18,60.385,60.455,60.245,78859.9,,60.285,1.992329
1186,2014-07-21,60.285,60.34,60.165,79096.6,,60.245,1.992329
1187,2014-07-22,60.265,60.305,60.1,78949.1,,60.105,1.992329
1188,2014-07-23,60.145,60.21,59.96,78596.1,,60.02,1.992329
1189,2014-07-24,59.965,60.165,59.935,77687.8,,60.125,1.992329
1190,2014-07-25,60.055,60.195,60.01,77833.9,,60.06,1.992329
1191,2014-07-28,60.055,60.17,60.055,78444.5,,60.09,1.992329
1192,2014-07-29,60.125,60.14,60.1,78128.8,,60.13,1.992329
1193,2014-07-30,60.245,60.245,60.052,77780.0,,60.065,1.992329
1194,2014-07-31,60.245,60.565,60.205,77786.5,,60.555,1.992329
1195,2014-08-01,60.755,61.225,60.7,78856.6,,61.215,1.699611
1196,2014-08-04,61.205,61.205,60.875,78714.0,,60.945,1.699611
1197,2014-08-05,60.885,61.005,60.695,78125.6,,60.85,1.699611
1198,2014-08-06,61.035,61.525,61.025,80277.9,,61.5,1.699611
1199,2014-08-07,61.405,61.555,61.215,79992.2,,61.245,1.699611
1200,2014-08-08,61.245,61.745,61.135,80254.9,,61.145,1.699611
1201,2014-08-11,61.085,61.265,61.025,79971.0,,61.175,1.699611
1202,2014-08-12,61.125,61.225,61.075,80405.5,,61.085,1.699611
1203,2014-08-13,61.095,61.315,61.095,80366.6,,61.095,1.699611
1204,2014-08-14,61.105,61.12,60.765,79880.5,,60.765,1.699611
1205,2014-08-15,60.82,60.85,60.78,78816.2,,60.78,1.699611
1206,2014-08-18,60.78,60.78,60.78,78861.8,,60.78,1.699611
1207,2014-08-19,60.775,60.785,60.645,78710.5,,60.675,1.699611
1208,2014-08-20,60.845,60.885,60.52,78509.4,,60.615,1.699611
1209,2014-08-21,60.695,60.8,60.615,77394.9,,60.675,1.699611
1210,2014-08-22,60.495,60.56,60.365,77305.6,,60.47,1.699611
1211,2014-08-25,60.555,60.58,60.405,77334.3,,60.57,1.699611
1212,2014-08-26,60.505,60.58,60.435,77783.7,,60.435,1.699611
1213,2014-08-27,60.485,60.515,60.35,77553.5,,60.455,1.699611
1214,2014-08-28,60.405,60.698,60.365,78398.6,,60.5,1.699611
1215,2014-08-29,60.51,60.55,60.47,78019.3,,60.52,1.699611
1216,2014-09-01,60.51,60.535,60.425,77839.7,,60.53,1.657919
1217,2014-09-02,60.585,60.695,60.495,76837.2,,60.685,1.657919
1218,2014-09-03,60.605,60.695,60.335,76531.1,,60.49,1.657919
1219,2014-09-04,60.465,60.49,60.355,76874.9,,60.36,1.657919
1220,2014-09-05,60.445,60.505,60.38,76477.5,,60.395,1.657919
1221,2014-09-08,60.305,60.325,60.211999999999996,75879.9,,60.275,1.657919
1222,2014-09-09,60.435,60.673,60.405,76041.9,,60.605,1.657919
1223,2014-09-10,60.78,61.045,60.76,76185.9,,60.93,1.657919
1224,2014-09-11,60.845,60.945,60.72,75536.3,,60.93,1.657919
1225,2014-09-12,60.975,61.025,60.645,74773.6,,60.655,1.657919
1226,2014-09-15,60.655,61.175,60.655,75406.5,,61.105,1.657919
1227,2014-09-16,61.025,61.165,61.007,75284.3,,61.06,1.657919
1228,2014-09-17,60.985,61.043,60.83,75280.1,,60.915,1.657919
1229,2014-09-18,61.115,61.22,60.74,74310.1,,60.74,1.657919
1230,2014-09-19,60.78,60.9,60.73,74237.0,,60.86,1.657919
1231,2014-09-22,60.795,60.945,60.755,73823.3,,60.945,1.657919
1232,2014-09-23,60.955,61.055,60.875,74535.9,,61.055,1.657919
1233,2014-09-24,61.045,61.065,60.905,74185.3,,60.945,1.657919
1234,2014-09-25,60.965,61.42,60.925,74503.0,,61.335,1.657919
1235,2014-09-26,61.345,61.625,61.015,74239.0,,61.145,1.657919
1236,2014-09-29,61.155,61.62,61.155,74993.2,,61.56,1.657919
1237,2014-09-30,61.615,61.94,61.565,75131.0,,61.94,1.657919
1238,2014-10-01,61.835,61.965,61.593,74966.8,,61.725,1.6643400000000002
1239,2014-10-02,61.72,61.72,61.545,74674.1,,61.545,1.6643400000000002
1240,2014-10-03,61.545,61.545,61.545,73641.9,,61.545,1.6643400000000002
1241,2014-10-06,61.545,61.545,61.545,73688.1,,61.545,1.6643400000000002
1242,2014-10-07,61.465,61.485,61.28,74394.3,,61.305,1.6643400000000002
1243,2014-10-08,61.47,61.525,61.31,74697.9,,61.36,1.6643400000000002
1244,2014-10-09,61.145,61.145,60.91,74860.9,,61.055,1.6643400000000002
1245,2014-10-10,61.165,61.365,61.125,74706.4,,61.285,1.6643400000000002
1246,2014-10-13,61.285,61.315,61.01,75202.5,,61.01,1.6643400000000002
1247,2014-10-14,60.945,61.48,60.935,75795.1,,61.4,1.6643400000000002
1248,2014-10-15,61.31,61.41,61.25,75963.9,,61.38,1.6643400000000002
1249,2014-10-16,61.485,61.94,61.435,76530.1,,61.84,1.6643400000000002
1250,2014-10-17,61.765,61.765,61.36,75844.7,,61.365,1.6643400000000002
1251,2014-10-20,61.315,61.385,61.185,76337.6,,61.235,1.6643400000000002
1252,2014-10-21,61.315,61.376999999999995,61.12,76699.7,,61.15,1.6643400000000002
1253,2014-10-22,61.095,61.315,61.015,76129.9,,61.2,1.6643400000000002
1254,2014-10-23,61.16,61.21,61.1,75456.6,,61.17,1.6643400000000002
1255,2014-10-24,61.17,61.17,61.17,75456.6,,61.17,1.6643400000000002
1256,2014-10-27,61.185,61.375,61.185,75371.5,,61.305,1.6643400000000002
1257,2014-10-28,61.255,61.425,61.162,75383.8,,61.188,1.6643400000000002
1258,2014-10-29,61.265,61.375,61.22,75025.0,,61.29,1.6643400000000002
1259,2014-10-30,61.29,61.555,61.29,73880.9,,61.44,1.6643400000000002
1260,2014-10-31,61.365,61.615,61.3,71484.9,,61.405,1.6643400000000002
1261,2014-11-03,61.51,61.51,61.325,71718.8,,61.42,1.322355
1262,2014-11-04,61.365,61.415,61.31,71642.1,,61.395,1.322355
1263,2014-11-05,61.34,61.545,61.3,70164.5,,61.435,1.322355
1264,2014-11-06,61.44,61.515,61.425,70348.8,,61.5,1.322355
1265,2014-11-07,61.44,61.7,61.44,71157.6,,61.52,1.322355
1266,2014-11-10,61.465,61.57,61.39,71431.0,,61.485,1.322355
1267,2014-11-11,61.57,61.65,61.515,71249.1,,61.515,1.322355
1268,2014-11-12,61.535,61.57,61.375,71613.8,,61.375,1.322355
1269,2014-11-13,61.49,61.635,61.49,71511.5,,61.6,1.322355
1270,2014-11-14,61.63,61.86,61.56,72204.7,,61.715,1.322355
1271,2014-11-17,61.63,61.83,61.63,73014.9,,61.83,1.322355
1272,2014-11-18,61.735,61.885,61.705,73643.4,,61.725,1.322355
1273,2014-11-19,61.845,62.008,61.795,74098.2,,61.945,1.322355
1274,2014-11-20,62.04,62.23,61.89,73736.9,,61.93,1.322355
1275,2014-11-21,61.845,61.905,61.745,74391.7,,61.766999999999996,1.322355
1276,2014-11-24,61.7,61.975,61.66,74183.6,,61.86,1.322355
1277,2014-11-25,61.915,62.045,61.85,74206.1,,61.865,1.322355
1278,2014-11-26,61.865,61.913000000000004,61.785,74098.3,,61.795,1.322355
1279,2014-11-27,61.74,61.938,61.74,73934.1,,61.86,1.322355
1280,2014-11-28,61.815,62.25,61.765,73395.5,,62.21,1.322355
1281,2014-12-01,62.06,62.24,61.955,74122.0,,61.955,0.7564933
1282,2014-12-02,61.905,62.02,61.795,73988.4,,61.795,0.7564933
1283,2014-12-03,61.885,61.97,61.815,74519.8,,61.863,0.7564933
1284,2014-12-04,61.945,61.965,61.79,74855.2,,61.79,0.7564933
1285,2014-12-05,61.845,61.918,61.78,73866.8,,61.918,0.7564933
1286,2014-12-08,61.98,62.01,61.825,73816.9,,61.825,0.7564933
1287,2014-12-09,61.89,61.955,61.835,75951.3,,61.88,0.7564933
1288,2014-12-10,61.81,62.115,61.77,76247.2,,62.115,0.7564933
1289,2014-12-11,62.05,62.48,62.01,75808.9,,62.48,0.7564933
1290,2014-12-12,62.26,62.535,62.21,75813.0,,62.525,0.7564933
1291,2014-12-15,62.21,63.175,62.21,76073.9,,63.175,0.7564933
1292,2014-12-16,62.915,63.66,62.815,76322.7,,63.66,0.7564933
1293,2014-12-17,63.53,63.89,63.45,76021.3,,63.525,0.7564933
1294,2014-12-18,63.36,63.4,62.985,75734.8,,62.99,0.7564933
1295,2014-12-19,63.055,63.34,62.99,75657.2,,63.245,0.7564933
1296,2014-12-22,63.255,63.33,63.145,75605.5,,63.23,0.7564933
1297,2014-12-23,63.31,63.51,63.25,74419.1,,63.44,0.7564933
1298,2014-12-24,63.435,63.565,63.375,74701.3,,63.52,0.7564933
1299,2014-12-25,63.52,63.52,63.52,74701.3,,63.52,0.7564933
1300,2014-12-26,63.455,63.69,63.455,74830.6,,63.562,0.7564933
1301,2014-12-29,63.665,63.715,63.625,75520.8,,63.67,0.7564933
1302,2014-12-30,63.725,63.795,63.355,76442.3,,63.385,0.7564933
1303,2014-12-31,63.315,63.39,63.035,76125.7,,63.035,0.7564933
1304,2015-01-01,63.175,63.455,63.175,76125.7,,63.355,-0.08934832
1305,2015-01-02,63.445,63.501999999999995,63.255,74187.6,,63.285,-0.08934832
1306,2015-01-05,63.435,63.495,63.285,76014.0,,63.345,-0.08934832
1307,2015-01-06,63.375,63.625,63.315,76996.1,,63.575,-0.08934832
1308,2015-01-07,63.52,63.565,63.17,76570.2,,63.28,-0.08934832
1309,2015-01-08,63.205,63.205,62.595,76260.5,,62.675,-0.08934832
1310,2015-01-09,62.5,62.52,62.3,75969.3,,62.355,-0.08934832
1311,2015-01-12,62.355,62.355,62.065,76331.2,,62.075,-0.08934832
1312,2015-01-13,62.1,62.195,61.97,76519.3,,61.98,-0.08934832
1313,2015-01-14,62.085,62.235,62.06,76786.1,,62.095,-0.08934832
1314,2015-01-15,61.885,62.105,61.485,78051.7,,62.065,-0.08934832
1315,2015-01-16,62.085,62.21,61.795,79211.4,,61.87,-0.08934832
1316,2015-01-19,61.655,61.812,61.605,78647.7,,61.645,-0.08934832
1317,2015-01-20,61.825,61.905,61.645,79535.2,,61.655,-0.08934832
1318,2015-01-21,61.73,61.73,61.54,79699.0,,61.56,-0.08934832
1319,2015-01-22,61.635,61.77,61.505,79915.4,,61.605,-0.08934832
1320,2015-01-23,61.45,61.615,61.373000000000005,79672.4,,61.44,-0.08934832
1321,2015-01-26,61.515,61.52,61.475,78841.7,,61.48,-0.08934832
1322,2015-01-27,61.48,61.525,61.355,79133.2,,61.41,-0.08934832
1323,2015-01-28,61.515,61.54,61.27,79002.7,,61.358000000000004,-0.08934832
1324,2015-01-29,61.44,61.981,61.43,78427.8,,61.801,-0.08934832
1325,2015-01-30,61.806999999999995,62.035,61.71,78053.6,,62.02,-0.08934832
1326,2015-02-02,62.005,62.085,61.645,78723.2,,61.718999999999994,-0.0251298
1327,2015-02-03,61.721000000000004,61.85,61.565,78018.4,,61.596000000000004,-0.0251298
1328,2015-02-04,61.596000000000004,61.91,61.565,78412.3,,61.842,-0.0251298
1329,2015-02-05,61.842,61.95,61.678000000000004,77708.3,,61.708999999999996,-0.0251298
1330,2015-02-06,61.703,62.025,61.665,76603.8,,61.97,-0.0251298
1331,2015-02-09,62.058,62.22,61.95,76979.0,,62.148999999999994,-0.0251298
1332,2015-02-10,62.161,62.373999999999995,61.93,76643.9,,62.327,-0.0251298
1333,2015-02-11,62.327,62.433,62.12,76190.7,,62.382,-0.0251298
1334,2015-02-12,62.382,62.54,62.028,76106.7,,62.15,-0.0251298
1335,2015-02-13,62.14,62.224,62.02,76612.2,,62.076,-0.0251298
1336,2015-02-16,62.114,62.25,62.07,76477.8,,62.105,-0.0251298
1337,2015-02-17,62.105,62.27,62.07,75249.0,,62.157,-0.0251298
1338,2015-02-18,62.157,62.361000000000004,62.005,75176.0,,62.056999999999995,-0.0251298
1339,2015-02-19,62.06399999999999,62.17,62.03,75394.2,,62.138000000000005,-0.0251298
1340,2015-02-20,62.14,62.29,62.108000000000004,75165.2,,62.108999999999995,-0.0251298
1341,2015-02-23,62.27,62.33,62.117,74975.6,,62.163000000000004,-0.0251298
1342,2015-02-24,62.172,62.36,62.07,74274.9,,62.17,-0.0251298
1343,2015-02-25,62.09,62.113,61.84,74700.5,,61.861999999999995,-0.0251298
1344,2015-02-26,61.871,62.0,61.675,74609.4,,61.731,-0.0251298
1345,2015-02-27,61.744,61.92,61.658,75031.3,,61.659,-0.0251298
1346,2015-03-02,61.713,62.0,61.675,75117.4,,61.861999999999995,-0.07363739
1347,2015-03-03,61.861999999999995,61.972,61.772,75072.3,,61.818999999999996,-0.07363739
1348,2015-03-04,61.818999999999996,62.391000000000005,61.659,74560.9,,62.309,-0.07363739
1349,2015-03-05,62.309,62.43,62.16,74776.4,,62.381,-0.07363739
1350,2015-03-06,62.393,62.463,62.3,73143.4,,62.46,-0.07363739
1351,2015-03-09,62.475,62.8,62.4,73083.8,,62.63399999999999,-0.07363739
1352,2015-03-10,62.641000000000005,62.836000000000006,62.563,72827.1,,62.72,-0.07363739
1353,2015-03-11,62.723,62.88,62.7,72237.2,,62.781000000000006,-0.07363739
1354,2015-03-12,62.777,62.79600000000001,62.408,72070.3,,62.542,-0.07363739
1355,2015-03-13,62.559,63.126000000000005,62.433,72553.0,,63.083,-0.07363739
1356,2015-03-16,63.086999999999996,63.138000000000005,62.763000000000005,72320.6,,62.78,-0.07363739
1357,2015-03-17,62.778,62.85,62.608000000000004,72164.1,,62.623000000000005,-0.07363739
1358,2015-03-18,62.651,62.79,62.62,71949.8,,62.701,-0.07363739
1359,2015-03-19,62.39,62.685,62.37,72918.7,,62.49,-0.07363739
1360,2015-03-20,62.525,62.595,62.41,73890.5,,62.41,-0.07363739
1361,2015-03-23,62.415,62.415,62.23,73861.9,,62.23,-0.07363739
1362,2015-03-24,62.21,62.42100000000001,62.14,74141.1,,62.348,-0.07363739
1363,2015-03-25,62.343999999999994,62.45399999999999,62.262,74581.5,,62.412,-0.07363739
1364,2015-03-26,62.43,62.843,62.43,75491.6,,62.836000000000006,-0.07363739
1365,2015-03-27,62.84,62.851000000000006,62.395,74701.5,,62.523,-0.07363739
1366,2015-03-30,62.534,62.7,62.438,74277.5,,62.51,-0.07363739
1367,2015-03-31,62.513999999999996,62.68,62.276,74283.9,,62.291000000000004,-0.07363739
1368,2015-04-01,62.291000000000004,62.402,62.135,74909.7,,62.141999999999996,-0.1995174
1369,2015-04-02,62.163000000000004,62.24,62.04600000000001,75003.6,,62.067,-0.1995174
1370,2015-04-03,62.078,62.14,61.93600000000001,75003.6,,61.96,-0.1995174
1371,2015-04-06,61.93,62.24,61.93,74576.7,,62.207,-0.1995174
1372,2015-04-07,62.206,62.425,62.195,75451.4,,62.29600000000001,-0.1995174
1373,2015-04-08,62.301,62.372,62.138999999999996,75157.3,,62.192,-0.1995174
1374,2015-04-09,62.201,62.336999999999996,62.15,74358.4,,62.306000000000004,-0.1995174
1375,2015-04-10,62.301,62.43,62.208999999999996,75217.9,,62.276,-0.1995174
1376,2015-04-13,62.184,62.575,62.18,74925.2,,62.407,-0.1995174
1377,2015-04-14,62.413000000000004,62.422,62.21,74665.9,,62.268,-0.1995174
1378,2015-04-15,62.294,62.46,62.263999999999996,74478.7,,62.36,-0.1995174
1379,2015-04-16,62.353,62.407,62.245,75023.5,,62.317,-0.1995174
1380,2015-04-17,62.317,62.55,62.305,75022.8,,62.55,-0.1995174
1381,2015-04-20,62.553999999999995,63.167,62.5,75241.9,,63.137,-0.1995174
1382,2015-04-21,63.14,63.165,62.75,75148.5,,62.854,-0.1995174
1383,2015-04-22,62.881,63.02,62.725,74756.2,,62.98,-0.1995174
1384,2015-04-23,62.968,63.43,62.895,74963.1,,63.277,-0.1995174
1385,2015-04-24,63.283,63.683,63.215,75224.0,,63.662,-0.1995174
1386,2015-04-27,63.747,63.78,63.346000000000004,76218.0,,63.346000000000004,-0.1995174
1387,2015-04-28,63.333999999999996,63.47,63.027,76318.1,,63.053000000000004,-0.1995174
1388,2015-04-29,63.049,63.501999999999995,63.04,76550.9,,63.46,-0.1995174
1389,2015-04-30,63.44,63.74,63.398,74963.6,,63.528999999999996,-0.1995174
1390,2015-05-01,63.531000000000006,63.72,63.5,74690.5,,63.718999999999994,-0.03993275
1391,2015-05-04,63.692,63.693000000000005,63.516000000000005,74690.5,,63.516000000000005,-0.03993275
1392,2015-05-05,63.562,63.62,63.315,75967.6,,63.369,-0.03993275
1393,2015-05-06,63.376000000000005,63.685,63.31,75867.7,,63.621,-0.03993275
1394,2015-05-07,63.635,64.29,63.623000000000005,76270.7,,64.07300000000001,-0.03993275
1395,2015-05-08,64.071,64.23,63.657,75856.6,,63.711000000000006,-0.03993275
1396,2015-05-11,63.705,64.02199999999999,63.705,76028.7,,64.007,-0.03993275
1397,2015-05-12,64.007,64.39,63.998000000000005,76452.6,,64.14699999999999,-0.03993275
1398,2015-05-13,64.146,64.281,63.845,77465.9,,64.013,-0.03993275
1399,2015-05-14,64.014,64.063,63.379,77989.6,,63.383,-0.03993275
