,Date,Price,Open,High,Low,Change %,USA Inflation
0,2018-09-28,72.51,72.57,72.67,72.405,-0.08%,-1.0
1,2018-09-27,72.57,72.43,72.77,72.39,-0.04%,-1.0
2,2018-09-26,72.6,72.71,72.755,72.53699999999999,-0.12%,-1.0
3,2018-09-25,72.685,72.905,72.96,72.575,0.02%,-1.0
4,2018-09-24,72.67,72.48,72.74,72.34,0.60%,-1.0
5,2018-09-23,72.24,72.24,72.24,72.24,0.00%,-1.0
6,2018-09-21,72.24,71.86,72.48,71.76,0.31%,-1.0
7,2018-09-20,72.015,72.345,72.345,72.015,-0.48%,-1.0
8,2018-09-19,72.36,72.72,72.875,72.345,-0.48%,-1.0
9,2018-09-18,72.71,72.56,72.99,72.36,0.23%,-1.0
10,2018-09-17,72.54,72.53,72.695,72.315,0.60%,-1.0
11,2018-09-16,72.105,72.105,72.105,72.105,0.31%,-1.0
12,2018-09-14,71.88,71.7,71.995,71.535,-0.22%,-1.0
13,2018-09-13,72.03699999999999,72.03699999999999,72.03699999999999,72.03699999999999,-0.17%,-1.0
14,2018-09-12,72.16,72.843,72.92,71.925,-0.66%,-1.0
15,2018-09-11,72.64,72.31,72.75,72.25,0.26%,-1.0
16,2018-09-10,72.455,72.135,72.68,72.075,0.49%,-1.0
17,2018-09-09,72.105,72.105,72.105,72.105,0.44%,-1.0
18,2018-09-07,71.79,71.96,72.045,71.665,-0.22%,-1.0
19,2018-09-06,71.95,71.63,72.105,71.63,0.27%,-1.0
20,2018-09-05,71.755,71.405,71.955,71.375,0.24%,-1.0
21,2018-09-04,71.585,71.285,71.585,71.095,0.52%,-1.0
22,2018-09-03,71.215,70.79,71.22,70.725,0.30%,-1.0
23,2018-09-02,71.005,71.005,71.005,71.005,0.00%,-1.0
24,2018-08-31,71.005,70.955,71.025,70.855,0.37%,2.69918
25,2018-08-30,70.745,70.635,70.875,70.595,0.30%,2.69918
26,2018-08-29,70.535,70.325,70.635,70.24,0.62%,2.69918
27,2018-08-28,70.1,70.05,70.297,70.05,-0.09%,2.69918
28,2018-08-27,70.165,69.765,70.165,69.705,0.56%,2.69918
29,2018-08-26,69.775,69.775,69.775,69.775,-0.28%,2.69918
30,2018-08-24,69.97,70.22,70.24,69.89699999999999,-0.19%,2.69918
31,2018-08-23,70.105,70.015,70.17,69.968,0.34%,2.69918
32,2018-08-22,69.87,69.88,69.895,69.8,0.01%,2.69918
33,2018-08-21,69.86,69.665,69.92,69.535,0.06%,2.69918
34,2018-08-20,69.82,69.82,69.88,69.6,0.04%,2.69918
35,2018-08-19,69.795,69.795,69.795,69.795,-0.44%,2.69918
36,2018-08-17,70.1,70.13,70.16,70.08,0.01%,2.69918
37,2018-08-16,70.09,70.23,70.42,70.09,0.24%,2.69918
38,2018-08-15,69.92,69.92,69.92,69.92,-0.06%,2.69918
39,2018-08-14,69.96,69.86,70.09,69.7,-0.09%,2.69918
40,2018-08-13,70.02,69.485,70.02,69.405,1.34%,2.69918
41,2018-08-12,69.095,69.095,69.095,69.095,0.30%,2.69918
42,2018-08-10,68.89,68.845,69.025,68.767,0.19%,2.69918
43,2018-08-09,68.76,68.48,68.76,68.46,0.15%,2.69918
44,2018-08-08,68.66,68.67699999999999,68.715,68.58,0.04%,2.69918
45,2018-08-07,68.63,68.82,68.94,68.63,-0.29%,2.69918
46,2018-08-06,68.83,68.58,68.9,68.545,0.46%,2.69918
47,2018-08-05,68.515,68.515,68.515,68.515,-0.04%,2.69918
48,2018-08-03,68.545,68.695,68.845,68.545,-0.12%,2.69918
49,2018-08-02,68.625,68.375,68.735,68.265,0.40%,2.69918
50,2018-08-01,68.35,68.56,68.632,68.35,-0.16%,2.69918
51,2018-07-31,68.46,68.71,68.71,68.45,-0.21%,2.9495150000000003
52,2018-07-30,68.605,68.705,68.793,68.605,-0.03%,2.9495150000000003
53,2018-07-29,68.625,68.625,68.625,68.625,0.03%,2.9495150000000003
54,2018-07-27,68.605,68.655,68.755,68.535,-0.08%,2.9495150000000003
55,2018-07-26,68.66,68.705,68.76,68.618,-0.10%,2.9495150000000003
56,2018-07-25,68.73,68.965,68.98,68.67,-0.32%,2.9495150000000003
57,2018-07-24,68.94800000000001,68.97,69.08800000000001,68.845,0.15%,2.9495150000000003
58,2018-07-23,68.845,68.705,68.865,68.645,0.15%,2.9495150000000003
59,2018-07-22,68.743,68.743,68.743,68.743,0.00%,2.9495150000000003
60,2018-07-20,68.74,69.025,69.132,68.74,-0.41%,2.9495150000000003
61,2018-07-19,69.02,68.72,69.11,68.7,0.58%,2.9495150000000003
62,2018-07-18,68.625,68.425,68.645,68.385,0.28%,2.9495150000000003
63,2018-07-17,68.43,68.36,68.475,68.28,-0.18%,2.9495150000000003
64,2018-07-16,68.55,68.56,68.72,68.51,0.08%,2.9495150000000003
65,2018-07-15,68.497,68.497,68.497,68.497,-0.00%,2.9495150000000003
66,2018-07-13,68.5,68.52,68.562,68.335,-0.03%,2.9495150000000003
67,2018-07-12,68.52,68.765,68.765,68.49,-0.31%,2.9495150000000003
68,2018-07-11,68.73,68.825,68.895,68.71,-0.04%,2.9495150000000003
69,2018-07-10,68.755,68.665,68.865,68.655,0.14%,2.9495150000000003
70,2018-07-09,68.66,68.57,68.79,68.57,-0.15%,2.9495150000000003
71,2018-07-08,68.765,68.765,68.765,68.765,-0.06%,2.9495150000000003
72,2018-07-06,68.805,68.885,69.03,68.805,-0.11%,2.9495150000000003
73,2018-07-05,68.88,68.81,69.01,68.695,0.28%,2.9495150000000003
74,2018-07-04,68.69,68.525,68.778,68.445,0.20%,2.9495150000000003
75,2018-07-03,68.55,68.935,68.965,68.525,-0.25%,2.9495150000000003
76,2018-07-02,68.72,68.495,68.825,68.34,0.40%,2.9495150000000003
77,2018-07-01,68.445,68.445,68.445,68.445,-0.02%,2.9495150000000003
78,2018-06-29,68.46,68.7,68.7,68.36,-0.55%,2.8715479999999998
79,2018-06-28,68.84,68.9,69.1,68.725,0.29%,2.8715479999999998
80,2018-06-27,68.64,68.43,68.71,68.425,0.39%,2.8715479999999998
81,2018-06-26,68.37,68.14,68.37,68.08,0.37%,2.8715479999999998
82,2018-06-25,68.115,67.905,68.172,67.905,0.37%,2.8715479999999998
83,2018-06-24,67.865,67.865,67.865,67.865,-0.01%,2.8715479999999998
84,2018-06-22,67.87,67.84,67.89,67.715,-0.11%,2.8715479999999998
85,2018-06-21,67.945,68.205,68.243,67.945,-0.17%,2.8715479999999998
86,2018-06-20,68.06,68.1,68.185,68.03,-0.37%,2.8715479999999998
87,2018-06-19,68.31,67.98,68.385,67.97800000000001,0.40%,2.8715479999999998
88,2018-06-18,68.04,68.16,68.17,67.95,-0.03%,2.8715479999999998
89,2018-06-17,68.06,68.06,68.06,68.06,0.00%,2.8715479999999998
90,2018-06-15,68.06,67.915,68.065,67.888,0.55%,2.8715479999999998
91,2018-06-14,67.69,67.575,67.735,67.57,0.07%,2.8715479999999998
92,2018-06-13,67.645,67.6,67.705,67.55,0.24%,2.8715479999999998
93,2018-06-12,67.48,67.455,67.51,67.36,0.01%,2.8715479999999998
94,2018-06-11,67.47,67.445,67.48,67.275,-0.07%,2.8715479999999998
95,2018-06-10,67.52,67.52,67.52,67.52,-0.01%,2.8715479999999998
96,2018-06-08,67.53,67.47,67.795,67.44,0.16%,2.8715479999999998
97,2018-06-07,67.42,66.94,67.46,66.94,0.87%,2.8715479999999998
98,2018-06-06,66.84,67.09,67.165,66.84,-0.39%,2.8715479999999998
99,2018-06-05,67.1,67.08,67.23,67.08,0.04%,2.8715479999999998
100,2018-06-04,67.07,66.915,67.17,66.85,0.20%,2.8715479999999998
101,2018-06-03,66.935,66.935,66.935,66.935,-0.09%,2.8715479999999998
102,2018-06-01,66.995,67.455,67.455,66.995,-0.65%,2.8715479999999998
103,2018-05-31,67.43,67.43,67.6,67.32,-0.01%,2.801012
104,2018-05-30,67.44,67.855,67.9,67.395,-0.59%,2.801012
105,2018-05-29,67.84,67.63,67.995,67.63,0.65%,2.801012
106,2018-05-28,67.4,67.505,67.532,67.297,-0.49%,2.801012
107,2018-05-27,67.732,67.732,67.732,67.732,0.00%,2.801012
108,2018-05-25,67.73,68.33,68.33,67.718,-0.89%,2.801012
109,2018-05-24,68.34,68.35,68.435,68.295,-0.04%,2.801012
110,2018-05-23,68.37,68.16,68.485,68.16,0.51%,2.801012
111,2018-05-22,68.02,67.99,68.095,67.938,-0.14%,2.801012
112,2018-05-21,68.115,68.105,68.165,68.02199999999999,0.18%,2.801012
113,2018-05-18,67.99,67.775,68.1,67.767,0.33%,2.801012
114,2018-05-17,67.765,67.725,67.81,67.585,-0.01%,2.801012
115,2018-05-16,67.775,68.105,68.135,67.755,-0.45%,2.801012
116,2018-05-15,68.08,67.69,68.14699999999999,67.46,0.77%,2.801012
117,2018-05-14,67.56,67.257,67.63,67.22,0.30%,2.801012
118,2018-05-11,67.36,67.145,67.38,67.115,0.17%,2.801012
119,2018-05-10,67.245,67.335,67.438,67.225,-0.16%,2.801012
120,2018-05-09,67.35,67.135,67.47800000000001,67.135,0.33%,2.801012
121,2018-05-08,67.13,67.175,67.29,66.987,-0.01%,2.801012
122,2018-05-07,67.14,66.83,67.185,66.79,0.48%,2.801012
123,2018-05-04,66.82,66.66,66.92,66.63,0.22%,2.801012
124,2018-05-03,66.67,66.605,66.72,66.53,-0.03%,2.801012
125,2018-05-02,66.69,66.76,66.782,66.64,-0.16%,2.801012
126,2018-05-01,66.8,66.46,66.81,66.45,0.51%,2.801012
127,2018-04-30,66.46,66.6,66.6,66.35,-0.24%,2.462744
128,2018-04-27,66.62,66.84,66.85300000000001,66.62,-0.28%,2.462744
129,2018-04-26,66.805,66.885,66.91199999999999,66.69800000000001,-0.17%,2.462744
130,2018-04-25,66.92,66.49,66.98,66.49,0.77%,2.462744
131,2018-04-24,66.41,66.42,66.46,66.295,-0.18%,2.462744
132,2018-04-23,66.53,66.21,66.53,66.15,0.48%,2.462744
133,2018-04-20,66.21,66.03,66.21,65.96,0.52%,2.462744
134,2018-04-19,65.87,65.85,65.87,65.735,0.23%,2.462744
135,2018-04-18,65.72,65.67,65.79,65.6,0.06%,2.462744
136,2018-04-17,65.68,65.45,65.703,65.42,0.32%,2.462744
137,2018-04-16,65.47,65.33,65.515,65.32,0.33%,2.462744
138,2018-04-13,65.255,65.305,65.305,65.185,-0.05%,2.462744
139,2018-04-12,65.29,65.32,65.45,65.248,0.05%,2.462744
140,2018-04-11,65.26,65.0,65.315,64.985,0.48%,2.462744
141,2018-04-10,64.95,64.89,65.035,64.89,-0.01%,2.462744
142,2018-04-09,64.955,64.865,65.058,64.85,0.04%,2.462744
143,2018-04-06,64.93,64.935,65.045,64.92,0.06%,2.462744
144,2018-04-05,64.89,65.04,65.14,64.89,-0.24%,2.462744
145,2018-04-04,65.045,65.005,65.18,64.905,0.07%,2.462744
146,2018-04-03,65.0,65.09,65.135,64.985,-0.20%,2.462744
147,2018-04-02,65.13,65.12,65.13,65.09,0.02%,2.462744
148,2018-03-30,65.115,65.115,65.115,65.115,0.00%,2.359711
149,2018-03-29,65.115,65.17,65.17,65.115,-0.07%,2.359711
150,2018-03-28,65.16,64.89,65.3,64.89,0.33%,2.359711
151,2018-03-27,64.945,64.785,64.993,64.72800000000001,0.19%,2.359711
152,2018-03-26,64.825,64.895,64.955,64.803,-0.25%,2.359711
153,2018-03-23,64.99,65.2,65.21,64.982,-0.18%,2.359711
154,2018-03-22,65.105,65.125,65.155,65.025,-0.12%,2.359711
155,2018-03-21,65.18,65.22,65.24,65.18,-0.05%,2.359711
156,2018-03-20,65.21,65.21,65.25,65.16,-0.02%,2.359711
157,2018-03-19,65.22,65.045,65.22,65.0,0.35%,2.359711
158,2018-03-16,64.99,64.99,64.99,64.85,0.00%,2.359711
159,2018-03-15,64.99,64.925,64.993,64.81,0.23%,2.359711
160,2018-03-14,64.84,64.89,65.062,64.82,-0.02%,2.359711
161,2018-03-13,64.855,64.985,65.01,64.845,-0.20%,2.359711
162,2018-03-12,64.985,64.965,65.07,64.957,-0.21%,2.359711
163,2018-03-09,65.125,65.125,65.195,65.045,0.03%,2.359711
164,2018-03-08,65.105,64.905,65.165,64.885,0.35%,2.359711
165,2018-03-07,64.88,64.905,65.01,64.86,-0.04%,2.359711
166,2018-03-06,64.905,64.945,65.12,64.905,-0.18%,2.359711
167,2018-03-05,65.025,65.055,65.16,64.93,-0.30%,2.359711
168,2018-03-02,65.22,65.21,65.27,65.2,-0.02%,2.359711
169,2018-03-01,65.23,65.21,65.252,65.11,0.03%,2.359711
170,2018-02-28,65.21,65.15,65.32,65.05,0.45%,2.211795
171,2018-02-27,64.92,64.82,64.97,64.77,0.23%,2.211795
172,2018-02-26,64.77,64.66,64.84,64.63,0.09%,2.211795
173,2018-02-23,64.71,64.96,64.96,64.695,-0.41%,2.211795
174,2018-02-22,64.975,65.065,65.105,64.955,0.26%,2.211795
175,2018-02-21,64.805,64.905,64.945,64.71300000000001,-0.08%,2.211795
176,2018-02-20,64.86,64.51,64.863,64.42,0.95%,2.211795
177,2018-02-19,64.25,64.25,64.25,64.25,0.05%,2.211795
178,2018-02-16,64.215,63.875,64.23,63.815,0.49%,2.211795
179,2018-02-15,63.9,63.96,63.98,63.875,-0.31%,2.211795
180,2018-02-14,64.1,64.155,64.192,64.045,-0.26%,2.211795
181,2018-02-13,64.265,64.275,64.275,64.265,-0.02%,2.211795
182,2018-02-12,64.28,64.29,64.35,64.24,-0.15%,2.211795
183,2018-02-09,64.375,64.425,64.438,64.285,0.12%,2.211795
184,2018-02-08,64.3,64.39,64.39,64.15,0.03%,2.211795
185,2018-02-07,64.28,64.22,64.312,64.045,0.08%,2.211795
186,2018-02-06,64.23,64.36,64.405,64.1,0.14%,2.211795
187,2018-02-05,64.14,64.24,64.24,64.01,0.02%,2.211795
188,2018-02-02,64.13,64.125,64.2,63.74,0.23%,2.211795
189,2018-02-01,63.98,63.65,64.065,63.56,0.68%,2.211795
190,2018-01-31,63.55,63.68,63.751999999999995,63.55,-0.22%,2.0705080000000002
191,2018-01-30,63.69,63.7,63.815,63.595,0.14%,2.0705080000000002
192,2018-01-29,63.6,63.61,63.625,63.49,0.02%,2.0705080000000002
193,2018-01-26,63.59,63.525,63.62,63.515,0.12%,2.0705080000000002
194,2018-01-25,63.515,63.515,63.64,63.455,-0.23%,2.0705080000000002
195,2018-01-24,63.66,63.74,63.74,63.63,-0.16%,2.0705080000000002
196,2018-01-23,63.76,63.91,63.91,63.75,-0.20%,2.0705080000000002
197,2018-01-22,63.89,63.89,64.01,63.725,0.09%,2.0705080000000002
198,2018-01-19,63.83,63.68,63.87,63.635,-0.06%,2.0705080000000002
199,2018-01-18,63.87,63.86,63.95,63.755,-0.02%,2.0705080000000002
200,2018-01-17,63.885,64.08,64.08,63.772,-0.21%,2.0705080000000002
201,2018-01-16,64.02,63.61,64.13,63.6,0.80%,2.0705080000000002
202,2018-01-15,63.515,63.46,63.515,63.335,-0.15%,2.0705080000000002
203,2018-01-12,63.61,63.6,63.73,63.49,-0.13%,2.0705080000000002
204,2018-01-11,63.69,63.66,63.828,63.648,0.09%,2.0705080000000002
205,2018-01-10,63.63,63.69,63.855,63.56,-0.06%,2.0705080000000002
206,2018-01-09,63.67,63.485,63.73,63.425,0.31%,2.0705080000000002
207,2018-01-08,63.475,63.335,63.53,63.245,0.21%,2.0705080000000002
208,2018-01-05,63.34,63.36,63.425,63.323,-0.09%,2.0705080000000002
209,2018-01-04,63.4,63.595,63.615,63.365,-0.17%,2.0705080000000002
210,2018-01-03,63.505,63.555,63.575,63.45,0.07%,2.0705080000000002
211,2018-01-02,63.46,63.7,63.77,63.44,-0.35%,2.0705080000000002
212,2018-01-01,63.68,63.855,63.865,63.635,-0.25%,2.0705080000000002
213,2017-12-29,63.84,64.055,64.07,63.79,-0.37%,2.109082
214,2017-12-28,64.08,64.13,64.28,64.078,-0.06%,2.109082
215,2017-12-27,64.12,64.075,64.185,64.075,0.11%,2.109082
216,2017-12-26,64.05,64.04,64.125,64.028,0.05%,2.109082
217,2017-12-25,64.02,64.02,64.02,64.02,0.00%,2.109082
218,2017-12-22,64.02,64.06,64.09,64.02,0.00%,2.109082
219,2017-12-21,64.02,64.02,64.14,64.01,-0.15%,2.109082
220,2017-12-20,64.115,64.01,64.13,64.005,0.09%,2.109082
221,2017-12-19,64.06,64.23,64.23,63.945,-0.23%,2.109082
222,2017-12-18,64.21,64.16,64.73,64.09,0.20%,2.109082
223,2017-12-15,64.08,64.14,64.175,64.015,-0.40%,2.109082
224,2017-12-14,64.34,64.36,64.375,64.255,-0.19%,2.109082
225,2017-12-13,64.46,64.54,64.56,64.425,0.08%,2.109082
226,2017-12-12,64.41,64.42,64.53,64.4,0.09%,2.109082
227,2017-12-11,64.355,64.455,64.455,64.315,-0.19%,2.109082
228,2017-12-08,64.48,64.565,64.59,64.435,-0.14%,2.109082
229,2017-12-07,64.57,64.51,64.61,64.49,0.06%,2.109082
230,2017-12-06,64.53,64.445,64.555,64.398,0.26%,2.109082
231,2017-12-05,64.36,64.3,64.468,64.23,-0.03%,2.109082
232,2017-12-04,64.38,64.56,64.56,64.29,-0.22%,2.109082
233,2017-12-01,64.52,64.505,64.52,64.49,0.05%,2.109082
234,2017-11-30,64.49,64.55,64.635,64.41,0.20%,2.202583
235,2017-11-29,64.36,64.42,64.52,64.28,-0.08%,2.202583
236,2017-11-28,64.41,64.54,64.613,64.37,-0.10%,2.202583
237,2017-11-27,64.477,64.715,64.828,64.477,-0.31%,2.202583
238,2017-11-24,64.68,64.59,64.752,64.555,0.17%,2.202583
239,2017-11-23,64.57,64.815,64.89699999999999,64.57,-0.48%,2.202583
240,2017-11-22,64.88,64.78,64.965,64.72,0.00%,2.202583
241,2017-11-21,64.88,65.09,65.125,64.88,-0.34%,2.202583
242,2017-11-20,65.1,64.975,65.125,64.975,0.13%,2.202583
243,2017-11-17,65.015,64.64699999999999,65.072,64.625,-0.43%,2.202583
244,2017-11-16,65.295,65.285,65.39,65.125,0.04%,2.202583
245,2017-11-15,65.27,65.44,65.44,65.155,-0.21%,2.202583
246,2017-11-14,65.41,65.32,65.55,65.292,-0.05%,2.202583
247,2017-11-13,65.44,65.37,65.535,65.267,0.38%,2.202583
248,2017-11-10,65.19,65.09,65.208,65.005,0.33%,2.202583
249,2017-11-09,64.975,64.945,65.002,64.852,0.08%,2.202583
250,2017-11-08,64.92,65.135,65.165,64.92,-0.22%,2.202583
251,2017-11-07,65.06,64.66,65.07,64.615,0.67%,2.202583
252,2017-11-06,64.625,64.665,64.742,64.625,0.10%,2.202583
253,2017-11-03,64.56,64.58,64.65,64.52,-0.02%,2.202583
254,2017-11-02,64.575,64.535,64.675,64.475,0.02%,2.202583
255,2017-11-01,64.565,64.705,64.705,64.51,-0.29%,2.202583
256,2017-10-31,64.75,64.84,64.85,64.73,-0.17%,2.041129
257,2017-10-30,64.86,64.89,64.96,64.8,-0.28%,2.041129
258,2017-10-27,65.04,65.025,65.11,64.965,0.31%,2.041129
259,2017-10-26,64.84,64.785,64.92,64.73,-0.13%,2.041129
260,2017-10-25,64.925,65.145,65.2,64.885,-0.25%,2.041129
261,2017-10-24,65.09,64.98,65.125,64.9,0.10%,2.041129
262,2017-10-23,65.023,65.075,65.115,64.98,-0.03%,2.041129
263,2017-10-20,65.04,65.0,65.045,64.995,0.07%,2.041129
264,2017-10-19,64.995,65.033,65.08,64.995,-0.09%,2.041129
265,2017-10-18,65.055,64.995,65.17,64.965,0.04%,2.041129
266,2017-10-17,65.03,64.795,65.04,64.795,0.51%,2.041129
267,2017-10-16,64.7,64.745,64.77,64.69,0.00%,2.041129
268,2017-10-13,64.7,64.955,64.965,64.7,-0.55%,2.041129
269,2017-10-12,65.06,65.16,65.165,65.035,-0.15%,2.041129
270,2017-10-11,65.16,65.26,65.325,65.13,-0.14%,2.041129
271,2017-10-10,65.25,65.355,65.38,65.205,-0.16%,2.041129
272,2017-10-09,65.355,65.375,65.43,65.275,-0.07%,2.041129
273,2017-10-06,65.4,65.2,65.405,65.2,0.39%,2.041129
274,2017-10-05,65.145,65.095,65.195,64.975,0.18%,2.041129
275,2017-10-04,65.03,65.345,65.385,64.95,-0.69%,2.041129
276,2017-10-03,65.485,65.595,65.637,65.465,0.27%,2.041129
277,2017-10-02,65.31,65.31,65.31,65.31,0.00%,2.041129
278,2017-09-29,65.31,65.352,65.465,65.235,-0.24%,2.232964
279,2017-09-28,65.47,65.835,65.9,65.47,-0.37%,2.232964
280,2017-09-27,65.715,65.365,65.755,65.345,0.39%,2.232964
281,2017-09-26,65.46,65.245,65.49,65.155,0.51%,2.232964
282,2017-09-25,65.127,64.845,65.175,64.725,0.51%,2.232964
283,2017-09-22,64.795,64.805,65.155,64.755,-0.02%,2.232964
284,2017-09-21,64.81,64.515,64.855,64.45,0.80%,2.232964
285,2017-09-20,64.293,64.245,64.435,64.245,-0.01%,2.232964
286,2017-09-19,64.3,64.19,64.35,64.13,0.22%,2.232964
287,2017-09-18,64.158,64.055,64.168,64.002,0.07%,2.232964
288,2017-09-15,64.11,64.145,64.145,64.042,-0.02%,2.232964
289,2017-09-14,64.123,64.168,64.172,64.062,0.18%,2.232964
290,2017-09-13,64.01,63.99,64.05,63.97,-0.03%,2.232964
291,2017-09-12,64.031,63.985,64.055,63.935,0.15%,2.232964
292,2017-09-11,63.935,63.905,63.94,63.838,0.24%,2.232964
293,2017-09-08,63.785,63.87,63.96,63.78,-0.36%,2.232964
294,2017-09-07,64.015,64.042,64.055,63.98,-0.07%,2.232964
295,2017-09-06,64.06,64.105,64.262,64.06,-0.07%,2.232964
296,2017-09-05,64.105,64.105,64.16199999999999,64.08,0.10%,2.232964
297,2017-09-04,64.04,63.945,64.178,63.935,0.02%,2.232964
298,2017-09-01,64.025,63.925,64.055,63.875,0.14%,2.232964
299,2017-08-31,63.935,64.035,64.06,63.895,-0.09%,1.9389740000000002
300,2017-08-30,63.99,63.975,64.02,63.875,-0.04%,1.9389740000000002
301,2017-08-29,64.015,63.955,64.03699999999999,63.925,0.17%,1.9389740000000002
302,2017-08-28,63.905,63.89,63.93,63.855,-0.16%,1.9389740000000002
303,2017-08-25,64.005,64.055,64.065,64.005,-0.06%,1.9389740000000002
304,2017-08-24,64.045,64.04,64.09,64.005,0.00%,1.9389740000000002
305,2017-08-23,64.045,64.045,64.14699999999999,64.045,-0.04%,1.9389740000000002
306,2017-08-22,64.072,64.095,64.15,64.05,-0.06%,1.9389740000000002
307,2017-08-21,64.11,64.075,64.157,64.015,0.02%,1.9389740000000002
308,2017-08-18,64.095,64.185,64.185,64.082,-0.12%,1.9389740000000002
309,2017-08-17,64.17,64.17,64.17,64.17,0.00%,1.9389740000000002
310,2017-08-16,64.17,64.275,64.328,64.14,0.08%,1.9389740000000002
311,2017-08-15,64.12,64.11,64.12,64.11,0.05%,1.9389740000000002
312,2017-08-14,64.09,63.985,64.148,63.935,-0.08%,1.9389740000000002
313,2017-08-11,64.14,64.23,64.27,64.1,0.07%,1.9389740000000002
314,2017-08-10,64.095,63.955,64.115,63.885,0.37%,1.9389740000000002
315,2017-08-09,63.86,63.785,63.86,63.715,0.26%,1.9389740000000002
316,2017-08-08,63.692,63.755,63.785,63.62,-0.23%,1.9389740000000002
317,2017-08-07,63.84,63.73,63.865,63.668,0.26%,1.9389740000000002
318,2017-08-04,63.675,63.721000000000004,63.786,63.623999999999995,-0.05%,1.9389740000000002
319,2017-08-03,63.705,63.645,63.72,63.575,0.11%,1.9389740000000002
320,2017-08-02,63.635,64.125,64.135,63.595,-0.72%,1.9389740000000002
321,2017-08-01,64.095,64.105,64.145,64.045,-0.16%,1.9389740000000002
322,2017-07-31,64.2,64.14,64.273,64.075,0.13%,1.7279779999999998
323,2017-07-28,64.115,64.195,64.245,64.11,-0.02%,1.7279779999999998
324,2017-07-27,64.125,64.195,64.218,64.075,-0.36%,1.7279779999999998
325,2017-07-26,64.355,64.472,64.487,64.355,-0.05%,1.7279779999999998
326,2017-07-25,64.385,64.355,64.425,64.345,-0.02%,1.7279779999999998
327,2017-07-24,64.395,64.415,64.465,64.3,0.02%,1.7279779999999998
328,2017-07-21,64.385,64.385,64.39,64.305,0.02%,1.7279779999999998
329,2017-07-20,64.375,64.345,64.46,64.325,0.16%,1.7279779999999998
330,2017-07-19,64.27,64.37,64.37,64.26,-0.07%,1.7279779999999998
331,2017-07-18,64.316,64.37,64.415,64.316,-0.05%,1.7279779999999998
332,2017-07-17,64.345,64.365,64.407,64.345,-0.12%,1.7279779999999998
333,2017-07-14,64.42399999999999,64.488,64.525,64.42399999999999,-0.06%,1.7279779999999998
334,2017-07-13,64.46,64.398,64.475,64.398,-0.02%,1.7279779999999998
335,2017-07-12,64.475,64.535,64.6,64.475,-0.14%,1.7279779999999998
336,2017-07-11,64.565,64.465,64.605,64.46,0.14%,1.7279779999999998
337,2017-07-10,64.475,64.585,64.597,64.475,-0.23%,1.7279779999999998
338,2017-07-07,64.625,64.775,64.775,64.54,-0.15%,1.7279779999999998
339,2017-07-06,64.725,64.755,64.808,64.705,-0.12%,1.7279779999999998
340,2017-07-05,64.8,64.705,64.865,64.675,0.02%,1.7279779999999998
341,2017-07-04,64.79,64.805,64.89699999999999,64.705,-0.08%,1.7279779999999998
342,2017-07-03,64.845,64.655,64.91,64.635,0.35%,1.7279779999999998
343,2017-06-30,64.62,64.73,64.84,64.575,-0.06%,1.6334879999999998
344,2017-06-29,64.66,64.455,64.69,64.442,0.21%,1.6334879999999998
345,2017-06-28,64.525,64.575,64.66,64.51,0.08%,1.6334879999999998
346,2017-06-27,64.475,64.485,64.545,64.405,0.06%,1.6334879999999998
347,2017-06-26,64.435,64.465,64.465,64.435,-0.11%,1.6334879999999998
348,2017-06-23,64.505,64.585,64.618,64.445,-0.15%,1.6334879999999998
349,2017-06-22,64.605,64.545,64.63,64.455,0.12%,1.6334879999999998
350,2017-06-21,64.53,64.635,64.68,64.49,-0.02%,1.6334879999999998
351,2017-06-20,64.54,64.485,64.54,64.41199999999999,0.07%,1.6334879999999998
352,2017-06-19,64.495,64.445,64.505,64.34,0.05%,1.6334879999999998
353,2017-06-16,64.465,64.69,64.75,64.405,-0.15%,1.6334879999999998
354,2017-06-15,64.565,64.295,64.62,64.26,0.51%,1.6334879999999998
355,2017-06-14,64.235,64.335,64.367,64.235,-0.17%,1.6334879999999998
356,2017-06-13,64.345,64.455,64.515,64.345,-0.21%,1.6334879999999998
357,2017-06-12,64.48,64.35,64.49,64.32,0.37%,1.6334879999999998
358,2017-06-09,64.245,64.275,64.34,64.167,-0.01%,1.6334879999999998
359,2017-06-08,64.25,64.41,64.43,64.208,-0.29%,1.6334879999999998
360,2017-06-07,64.435,64.515,64.535,64.315,0.01%,1.6334879999999998
361,2017-06-06,64.43,64.34,64.485,64.315,0.12%,1.6334879999999998
362,2017-06-05,64.35,64.32,64.4,64.29,-0.10%,1.6334879999999998
363,2017-06-02,64.415,64.345,64.52,64.345,-0.10%,1.6334879999999998
364,2017-06-01,64.47800000000001,64.525,64.598,64.433,-0.05%,1.6334879999999998
365,2017-05-31,64.51,64.605,64.605,64.46,-0.19%,1.8748779999999998
366,2017-05-30,64.635,64.645,64.707,64.605,0.15%,1.8748779999999998
367,2017-05-29,64.54,64.485,64.595,64.455,0.05%,1.8748779999999998
368,2017-05-26,64.51,64.565,64.63,64.425,-0.07%,1.8748779999999998
369,2017-05-25,64.555,64.578,64.65,64.48,-0.33%,1.8748779999999998
370,2017-05-24,64.77,64.93,64.97,64.715,-0.19%,1.8748779999999998
371,2017-05-23,64.895,64.685,64.92,64.655,0.60%,1.8748779999999998
372,2017-05-22,64.51,64.53,64.655,64.46,-0.09%,1.8748779999999998
