,Date,Open,INR Gold Price per Troy,IND Inflation,USA Inflation,Foreign direct investment net inflows (% of GDP) - IND,Foreign direct investment net inflows (% of GDP),Today Price
1384,2015-04-23,62.968,74963.1,5.785124,-0.1995174,2.093306912,2.809420203,63.277
1385,2015-04-24,63.283,75224,5.785124,-0.1995174,2.093306912,2.809420203,63.662
1386,2015-04-27,63.747,76218,5.785124,-0.1995174,2.093306912,2.809420203,63.346
1387,2015-04-28,63.334,76318.1,5.785124,-0.1995174,2.093306912,2.809420203,63.053
1388,2015-04-29,63.049,76550.9,5.785124,-0.1995174,2.093306912,2.809420203,63.46
1389,2015-04-30,63.44,74963.6,5.785124,-0.1995174,2.093306912,2.809420203,63.529
1390,2015-05-01,63.531,74690.5,5.737705,-0.03993275,2.093306912,2.809420203,63.719
1391,2015-05-04,63.692,74690.5,5.737705,-0.03993275,2.093306912,2.809420203,63.516
1392,2015-05-05,63.562,75967.6,5.737705,-0.03993275,2.093306912,2.809420203,63.369
1393,2015-05-06,63.376,75867.7,5.737705,-0.03993275,2.093306912,2.809420203,63.621
1394,2015-05-07,63.635,76270.7,5.737705,-0.03993275,2.093306912,2.809420203,64.073
1395,2015-05-08,64.071,75856.6,5.737705,-0.03993275,2.093306912,2.809420203,63.711
1396,2015-05-11,63.705,76028.7,5.737705,-0.03993275,2.093306912,2.809420203,64.007
1397,2015-05-12,64.007,76452.6,5.737705,-0.03993275,2.093306912,2.809420203,64.147
1398,2015-05-13,64.146,77465.9,5.737705,-0.03993275,2.093306912,2.809420203,64.013
1399,2015-05-14,64.014,77989.6,5.737705,-0.03993275,2.093306912,2.809420203,63.383
1400,2015-05-15,63.403,77532.3,5.737705,-0.03993275,2.093306912,2.809420203,63.44
1401,2015-05-18,63.442,77881.9,5.737705,-0.03993275,2.093306912,2.809420203,63.708
1402,2015-05-19,63.725,77344.8,5.737705,-0.03993275,2.093306912,2.809420203,63.763
1403,2015-05-20,63.781,77281.3,5.737705,-0.03993275,2.093306912,2.809420203,63.598
1404,2015-05-21,63.612,76704.3,5.737705,-0.03993275,2.093306912,2.809420203,63.58
1405,2015-05-22,63.578,76499.5,5.737705,-0.03993275,2.093306912,2.809420203,63.49
1406,2015-05-25,63.511,76499.5,5.737705,-0.03993275,2.093306912,2.809420203,63.496
1407,2015-05-26,63.493,75865.6,5.737705,-0.03993275,2.093306912,2.809420203,63.972
1408,2015-05-27,63.983,75965.5,5.737705,-0.03993275,2.093306912,2.809420203,63.826
1409,2015-05-28,63.823,75632.6,5.737705,-0.03993275,2.093306912,2.809420203,63.763
1410,2015-05-29,63.79,76090.2,5.737705,-0.03993275,2.093306912,2.809420203,63.743
1411,2015-06-01,63.733,76421.6,6.097561,0.1237712,2.093306912,2.809420203,63.594
1412,2015-06-02,63.61,76199,6.097561,0.1237712,2.093306912,2.809420203,63.689
1413,2015-06-03,63.699,76058.8,6.097561,0.1237712,2.093306912,2.809420203,63.997
1414,2015-06-04,63.996,75281.6,6.097561,0.1237712,2.093306912,2.809420203,63.964
1415,2015-06-05,63.963,74307.3,6.097561,0.1237712,2.093306912,2.809420203,63.77
1416,2015-06-08,64.111,75207.2,6.097561,0.1237712,2.093306912,2.809420203,63.947
1417,2015-06-09,63.963,75282.9,6.097561,0.1237712,2.093306912,2.809420203,64.01
1418,2015-06-10,64.039,75867.9,6.097561,0.1237712,2.093306912,2.809420203,63.766
1419,2015-06-11,63.782,75400.4,6.097561,0.1237712,2.093306912,2.809420203,63.959
1420,2015-06-12,63.985,75850,6.097561,0.1237712,2.093306912,2.809420203,64.1
1421,2015-06-15,64.1,75724.8,6.097561,0.1237712,2.093306912,2.809420203,64.085
1422,2015-06-16,64.081,75711.7,6.097561,0.1237712,2.093306912,2.809420203,64.166
1423,2015-06-17,64.166,75580.5,6.097561,0.1237712,2.093306912,2.809420203,64.011
1424,2015-06-18,63.905,76681,6.097561,0.1237712,2.093306912,2.809420203,63.577
1425,2015-06-19,63.579,76476.1,6.097561,0.1237712,2.093306912,2.809420203,63.5
1426,2015-06-22,63.532,75317.8,6.097561,0.1237712,2.093306912,2.809420203,63.523
1427,2015-06-23,63.532,74909,6.097561,0.1237712,2.093306912,2.809420203,63.607
1428,2015-06-24,63.59,74691.6,6.097561,0.1237712,2.093306912,2.809420203,63.526
1429,2015-06-25,63.548,74580.5,6.097561,0.1237712,2.093306912,2.809420203,63.518
1430,2015-06-26,63.528,74449.7,6.097561,0.1237712,2.093306912,2.809420203,63.452
1431,2015-06-29,63.523,75142,6.097561,0.1237712,2.093306912,2.809420203,63.707
1432,2015-06-30,63.707,74569.3,6.097561,0.1237712,2.093306912,2.809420203,63.604
1433,2015-07-01,63.609,74302.3,4.365079,0.1695698,2.093306912,2.809420203,63.55
1434,2015-07-02,63.553,74016.7,4.365079,0.1695698,2.093306912,2.809420203,63.299
1435,2015-07-03,63.297,74112.3,4.365079,0.1695698,2.093306912,2.809420203,63.411
1436,2015-07-06,63.427,74001.6,4.365079,0.1695698,2.093306912,2.809420203,63.264
1437,2015-07-07,63.263,73393,4.365079,0.1695698,2.093306912,2.809420203,63.476
1438,2015-07-08,63.476,73674.8,4.365079,0.1695698,2.093306912,2.809420203,63.459
1439,2015-07-09,63.456,73871.7,4.365079,0.1695698,2.093306912,2.809420203,63.318
1440,2015-07-10,63.318,73476.4,4.365079,0.1695698,2.093306912,2.809420203,63.358
1441,2015-07-13,63.359,73273.2,4.365079,0.1695698,2.093306912,2.809420203,63.45
1442,2015-07-14,63.45,73431.2,4.365079,0.1695698,2.093306912,2.809420203,63.281
1443,2015-07-15,63.278,72779.6,4.365079,0.1695698,2.093306912,2.809420203,63.507
1444,2015-07-16,63.508,72702.3,4.365079,0.1695698,2.093306912,2.809420203,63.463
1445,2015-07-17,63.487,71893.1,4.365079,0.1695698,2.093306912,2.809420203,63.492
1446,2015-07-20,63.483,70269.1,4.365079,0.1695698,2.093306912,2.809420203,63.6
1447,2015-07-21,63.6,70284.4,4.365079,0.1695698,2.093306912,2.809420203,63.583
1448,2015-07-22,63.567,69225.4,4.365079,0.1695698,2.093306912,2.809420203,63.571
1449,2015-07-23,63.57,69997.6,4.365079,0.1695698,2.093306912,2.809420203,63.921
1450,2015-07-24,63.922,69171.2,4.365079,0.1695698,2.093306912,2.809420203,64.106
1451,2015-07-27,64.16,70600.7,4.365079,0.1695698,2.093306912,2.809420203,64.202
1452,2015-07-28,64.232,70107.5,4.365079,0.1695698,2.093306912,2.809420203,63.799
1453,2015-07-29,63.8,69619.3,4.365079,0.1695698,2.093306912,2.809420203,63.821
1454,2015-07-30,63.826,69616.3,4.365079,0.1695698,2.093306912,2.809420203,64.138
1455,2015-07-31,64.152,70427.4,4.365079,0.1695698,2.093306912,2.809420203,63.988
1456,2015-08-03,63.996,69921.2,4.347826,0.1950793,2.093306912,2.809420203,64.177
1457,2015-08-04,64.178,69564.4,4.347826,0.1950793,2.093306912,2.809420203,63.798
1458,2015-08-05,63.798,69180.5,4.347826,0.1950793,2.093306912,2.809420203,63.692
1459,2015-08-06,63.692,69507,4.347826,0.1950793,2.093306912,2.809420203,63.722
1460,2015-08-07,63.722,69803.6,4.347826,0.1950793,2.093306912,2.809420203,63.739
1461,2015-08-10,63.744,70054.4,4.347826,0.1950793,2.093306912,2.809420203,63.773
1462,2015-08-11,63.773,71205.1,4.347826,0.1950793,2.093306912,2.809420203,64.332
1463,2015-08-12,64.354,72514,4.347826,0.1950793,2.093306912,2.809420203,64.855
1464,2015-08-13,64.855,72756.3,4.347826,0.1950793,2.093306912,2.809420203,65.203
1465,2015-08-14,65.234,72691.8,4.347826,0.1950793,2.093306912,2.809420203,65.129
1466,2015-08-17,65.097,73068.8,4.347826,0.1950793,2.093306912,2.809420203,65.436
1467,2015-08-18,65.444,72588.8,4.347826,0.1950793,2.093306912,2.809420203,65.454
1468,2015-08-19,65.409,73374.3,4.347826,0.1950793,2.093306912,2.809420203,65.109
1469,2015-08-20,65.097,75211.6,4.347826,0.1950793,2.093306912,2.809420203,65.433
1470,2015-08-21,65.441,76180.1,4.347826,0.1950793,2.093306912,2.809420203,66.034
1471,2015-08-24,66.39,77782.2,4.347826,0.1950793,2.093306912,2.809420203,66.814
1472,2015-08-25,66.867,74991.1,4.347826,0.1950793,2.093306912,2.809420203,66.28
1473,2015-08-26,66.289,74125,4.347826,0.1950793,2.093306912,2.809420203,66.004
1474,2015-08-27,66.141,73851.2,4.347826,0.1950793,2.093306912,2.809420203,65.968
1475,2015-08-28,65.985,75040.5,4.347826,0.1950793,2.093306912,2.809420203,66.15
1476,2015-08-31,66.151,75449.1,4.347826,0.1950793,2.093306912,2.809420203,66.412
1477,2015-09-01,66.398,75671.7,5.13834,-0.03612975,2.093306912,2.809420203,66.383
1478,2015-09-02,66.383,75316.2,5.13834,-0.03612975,2.093306912,2.809420203,66.202
1479,2015-09-03,66.202,74713.1,5.13834,-0.03612975,2.093306912,2.809420203,66.1
1480,2015-09-04,66.124,74352.4,5.13834,-0.03612975,2.093306912,2.809420203,66.685
1481,2015-09-07,66.726,74821.8,5.13834,-0.03612975,2.093306912,2.809420203,66.886
1482,2015-09-08,66.853,74606.9,5.13834,-0.03612975,2.093306912,2.809420203,66.294
1483,2015-09-09,66.311,73677.4,5.13834,-0.03612975,2.093306912,2.809420203,66.619
1484,2015-09-10,66.646,73726.3,5.13834,-0.03612975,2.093306912,2.809420203,66.299
1485,2015-09-11,66.309,73240.9,5.13834,-0.03612975,2.093306912,2.809420203,66.241
1486,2015-09-14,66.242,73284.1,5.13834,-0.03612975,2.093306912,2.809420203,66.261
1487,2015-09-15,66.279,73437.8,5.13834,-0.03612975,2.093306912,2.809420203,66.447
1488,2015-09-16,66.449,74246.4,5.13834,-0.03612975,2.093306912,2.809420203,66.219
1489,2015-09-17,66.194,74239.7,5.13834,-0.03612975,2.093306912,2.809420203,66.071
1490,2015-09-18,66.117,75070.8,5.13834,-0.03612975,2.093306912,2.809420203,65.868
1491,2015-09-21,65.869,74492.8,5.13834,-0.03612975,2.093306912,2.809420203,65.691
1492,2015-09-22,65.71,74004.7,5.13834,-0.03612975,2.093306912,2.809420203,65.91
1493,2015-09-23,65.91,74737,5.13834,-0.03612975,2.093306912,2.809420203,66.184
1494,2015-09-24,66.175,76485.6,5.13834,-0.03612975,2.093306912,2.809420203,66.11
1495,2015-09-25,66.108,75965.6,5.13834,-0.03612975,2.093306912,2.809420203,66.17
1496,2015-09-28,66.16,74700.2,5.13834,-0.03612975,2.093306912,2.809420203,66.267
1497,2015-09-29,66.413,74653.5,5.13834,-0.03612975,2.093306912,2.809420203,65.837
1498,2015-09-30,65.836,73123,5.13834,-0.03612975,2.093306912,2.809420203,65.517
1499,2015-10-01,65.524,73367.2,6.324111,0.1705744,2.093306912,2.809420203,65.631
1500,2015-10-02,65.623,74793.3,6.324111,0.1705744,2.093306912,2.809420203,65.364
1501,2015-10-05,65.155,74420,6.324111,0.1705744,2.093306912,2.809420203,65.134
1502,2015-10-06,65.145,75040.8,6.324111,0.1705744,2.093306912,2.809420203,65.129
1503,2015-10-07,65.127,74404.7,6.324111,0.1705744,2.093306912,2.809420203,64.907
1504,2015-10-08,64.935,74208.3,6.324111,0.1705744,2.093306912,2.809420203,64.819
1505,2015-10-09,64.817,74574.4,6.324111,0.1705744,2.093306912,2.809420203,64.78
1506,2015-10-12,64.779,75465.1,6.324111,0.1705744,2.093306912,2.809420203,64.795
1507,2015-10-13,64.797,75930.3,6.324111,0.1705744,2.093306912,2.809420203,65.098
1508,2015-10-14,65.112,76341.6,6.324111,0.1705744,2.093306912,2.809420203,64.736
1509,2015-10-15,64.735,76757.2,6.324111,0.1705744,2.093306912,2.809420203,64.779
1510,2015-10-16,64.78,76575.2,6.324111,0.1705744,2.093306912,2.809420203,64.703
1511,2015-10-19,64.703,76148.3,6.324111,0.1705744,2.093306912,2.809420203,64.919
1512,2015-10-20,64.92,76577.3,6.324111,0.1705744,2.093306912,2.809420203,65.024
1513,2015-10-21,65.024,76065.7,6.324111,0.1705744,2.093306912,2.809420203,65.146
1514,2015-10-22,65.133,76059.2,6.324111,0.1705744,2.093306912,2.809420203,64.86
1515,2015-10-23,64.869,75385.4,6.324111,0.1705744,2.093306912,2.809420203,64.892
1516,2015-10-26,64.964,75740.2,6.324111,0.1705744,2.093306912,2.809420203,64.921
1517,2015-10-27,64.921,75732.6,6.324111,0.1705744,2.093306912,2.809420203,65.112
1518,2015-10-28,65.112,76626.8,6.324111,0.1705744,2.093306912,2.809420203,64.954
1519,2015-10-29,65.154,74946.1,6.324111,0.1705744,2.093306912,2.809420203,65.449
1520,2015-10-30,65.444,74646.8,6.324111,0.1705744,2.093306912,2.809420203,65.423
1521,2015-11-02,65.413,74373.4,6.719368,0.5017976,2.093306912,2.809420203,65.561
1522,2015-11-03,65.568,73731.5,6.719368,0.5017976,2.093306912,2.809420203,65.569
1523,2015-11-04,65.592,73007.3,6.719368,0.5017976,2.093306912,2.809420203,65.609
1524,2015-11-05,65.609,72728.1,6.719368,0.5017976,2.093306912,2.809420203,65.86
1525,2015-11-06,65.817,71633.3,6.719368,0.5017976,2.093306912,2.809420203,66.14
1526,2015-11-09,66.42,72344,6.719368,0.5017976,2.093306912,2.809420203,66.475
1527,2015-11-10,66.44,72213.3,6.719368,0.5017976,2.093306912,2.809420203,66.2
1528,2015-11-11,66.07,72133.6,6.719368,0.5017976,2.093306912,2.809420203,66.07
1529,2015-11-12,66.135,72233.3,6.719368,0.5017976,2.093306912,2.809420203,66.055
1530,2015-11-13,66.19,71552,6.719368,0.5017976,2.093306912,2.809420203,66.059
1531,2015-11-16,66.079,71596.2,6.719368,0.5017976,2.093306912,2.809420203,65.886
1532,2015-11-17,65.905,71286.5,6.719368,0.5017976,2.093306912,2.809420203,65.981
1533,2015-11-18,66.008,70807.8,6.719368,0.5017976,2.093306912,2.809420203,66.033
1534,2015-11-19,66.057,71668.1,6.719368,0.5017976,2.093306912,2.809420203,66.09
1535,2015-11-20,66.088,71584.8,6.719368,0.5017976,2.093306912,2.809420203,66.058
1536,2015-11-23,66.095,71148.1,6.719368,0.5017976,2.093306912,2.809420203,66.395
1537,2015-11-24,66.398,71429.9,6.719368,0.5017976,2.093306912,2.809420203,66.262
1538,2015-11-25,66.261,70872.5,6.719368,0.5017976,2.093306912,2.809420203,66.368
1539,2015-11-26,66.371,71334,6.719368,0.5017976,2.093306912,2.809420203,66.565
1540,2015-11-27,66.66,70566.9,6.719368,0.5017976,2.093306912,2.809420203,66.907
1541,2015-11-30,66.835,70780.9,6.719368,0.5017976,2.093306912,2.809420203,66.462
1542,2015-12-01,66.462,70902.4,6.324111,0.7295198,2.093306912,2.809420203,66.434
1543,2015-12-02,66.433,70316,6.324111,0.7295198,2.093306912,2.809420203,66.591
1544,2015-12-03,66.598,70356.3,6.324111,0.7295198,2.093306912,2.809420203,66.79
1545,2015-12-04,66.79,72066.9,6.324111,0.7295198,2.093306912,2.809420203,66.643
1546,2015-12-07,66.643,71790.8,6.324111,0.7295198,2.093306912,2.809420203,66.773
1547,2015-12-08,66.777,71618.9,6.324111,0.7295198,2.093306912,2.809420203,66.857
1548,2015-12-09,66.862,72332.4,6.324111,0.7295198,2.093306912,2.809420203,66.855
1549,2015-12-10,66.855,71526.7,6.324111,0.7295198,2.093306912,2.809420203,66.756
1550,2015-12-11,66.761,71718.1,6.324111,0.7295198,2.093306912,2.809420203,67.148
1551,2015-12-14,67.1,71687.6,6.324111,0.7295198,2.093306912,2.809420203,67.093
1552,2015-12-15,67.092,71072.7,6.324111,0.7295198,2.093306912,2.809420203,66.863
1553,2015-12-16,66.866,71805.2,6.324111,0.7295198,2.093306912,2.809420203,66.476
1554,2015-12-17,66.454,69740.5,6.324111,0.7295198,2.093306912,2.809420203,66.421
1555,2015-12-18,66.411,70571.3,6.324111,0.7295198,2.093306912,2.809420203,66.255
1556,2015-12-21,66.319,71556.2,6.324111,0.7295198,2.093306912,2.809420203,66.251
1557,2015-12-22,66.268,71306.2,6.324111,0.7295198,2.093306912,2.809420203,66.244
1558,2015-12-23,66.242,70734.2,6.324111,0.7295198,2.093306912,2.809420203,66.037
1559,2015-12-24,66.058,70734.2,6.324111,0.7295198,2.093306912,2.809420203,65.947
1560,2015-12-25,65.946,70734.2,6.324111,0.7295198,2.093306912,2.809420203,66.025
1561,2015-12-28,66.03,70712.8,6.324111,0.7295198,2.093306912,2.809420203,66.137
1562,2015-12-29,66.153,71060,6.324111,0.7295198,2.093306912,2.809420203,66.235
1563,2015-12-30,66.257,70368.1,6.324111,0.7295198,2.093306912,2.809420203,66.475
1564,2015-12-31,66.484,70125.6,6.324111,0.7295198,2.093306912,2.809420203,66.208
1565,2016-01-01,66.209,70125.6,5.905512,1.373087,1.954884827,2.65487752,66.235
1566,2016-01-04,66.165,72061.6,5.905512,1.373087,1.954884827,2.65487752,66.579
1567,2016-01-05,66.599,71747,5.905512,1.373087,1.954884827,2.65487752,66.481
1568,2016-01-06,66.499,72908.2,5.905512,1.373087,1.954884827,2.65487752,66.698
1569,2016-01-07,66.712,74012,5.905512,1.373087,1.954884827,2.65487752,66.891
1570,2016-01-08,66.891,73464.5,5.905512,1.373087,1.954884827,2.65487752,66.847
1571,2016-01-11,66.874,73508.1,5.905512,1.373087,1.954884827,2.65487752,66.76
1572,2016-01-12,66.766,72586.1,5.905512,1.373087,1.954884827,2.65487752,66.946
1573,2016-01-13,66.947,72710.2,5.905512,1.373087,1.954884827,2.65487752,66.917
1574,2016-01-14,66.918,73178.6,5.905512,1.373087,1.954884827,2.65487752,67.316
1575,2016-01-15,67.328,73989.4,5.905512,1.373087,1.954884827,2.65487752,67.775
1576,2016-01-18,67.791,73722.5,5.905512,1.373087,1.954884827,2.65487752,67.661
1577,2016-01-19,67.662,73474,5.905512,1.373087,1.954884827,2.65487752,67.734
1578,2016-01-20,67.734,74902.5,5.905512,1.373087,1.954884827,2.65487752,67.958
1579,2016-01-21,67.955,74518.1,5.905512,1.373087,1.954884827,2.65487752,67.799
1580,2016-01-22,67.826,74161.3,5.905512,1.373087,1.954884827,2.65487752,67.549
1581,2016-01-25,67.579,75010.9,5.905512,1.373087,1.954884827,2.65487752,67.755
1582,2016-01-26,67.727,75485.4,5.905512,1.373087,1.954884827,2.65487752,67.739
1583,2016-01-27,67.766,75955.2,5.905512,1.373087,1.954884827,2.65487752,68.144
1584,2016-01-28,68.15,75991.5,5.905512,1.373087,1.954884827,2.65487752,68.053
1585,2016-01-29,68.053,75466.2,5.905512,1.373087,1.954884827,2.65487752,67.878
1586,2016-02-01,67.878,76427.4,5.533597,1.0178,1.954884827,2.65487752,67.835
1587,2016-02-02,67.817,76708.4,5.533597,1.0178,1.954884827,2.65487752,67.975
1588,2016-02-03,67.977,77111.8,5.533597,1.0178,1.954884827,2.65487752,67.934
1589,2016-02-04,67.76,78232.9,5.533597,1.0178,1.954884827,2.65487752,67.544
1590,2016-02-05,67.546,77867.2,5.533597,1.0178,1.954884827,2.65487752,67.81
1591,2016-02-08,67.88,81057.5,5.533597,1.0178,1.954884827,2.65487752,68.034
1592,2016-02-09,68.054,80946.3,5.533597,1.0178,1.954884827,2.65487752,67.901
1593,2016-02-10,67.91,80729.6,5.533597,1.0178,1.954884827,2.65487752,67.861
1594,2016-02-11,67.862,84782,5.533597,1.0178,1.954884827,2.65487752,68.471
1595,2016-02-12,68.471,84557.1,5.533597,1.0178,1.954884827,2.65487752,68.118
1596,2016-02-15,68.119,82199.9,5.533597,1.0178,1.954884827,2.65487752,68.131
1597,2016-02-16,68.14,82729.8,5.533597,1.0178,1.954884827,2.65487752,68.474
1598,2016-02-17,68.482,82782.1,5.533597,1.0178,1.954884827,2.65487752,68.329
1599,2016-02-18,68.322,82891.8,5.533597,1.0178,1.954884827,2.65487752,68.542
1600,2016-02-19,68.531,84333.8,5.533597,1.0178,1.954884827,2.65487752,68.545
1601,2016-02-22,68.69,83035.2,5.533597,1.0178,1.954884827,2.65487752,68.533
1602,2016-02-23,68.553,83717.4,5.533597,1.0178,1.954884827,2.65487752,68.561
1603,2016-02-24,68.561,85757.7,5.533597,1.0178,1.954884827,2.65487752,68.431
1604,2016-02-25,68.431,84944.1,5.533597,1.0178,1.954884827,2.65487752,68.768
1605,2016-02-26,68.779,84291.2,5.533597,1.0178,1.954884827,2.65487752,68.737
1606,2016-02-29,68.737,84498,5.533597,1.0178,1.954884827,2.65487752,68.208
1607,2016-03-01,68.206,83989.3,5.511811,0.8525362,1.954884827,2.65487752,67.753
1608,2016-03-02,67.599,83763.7,5.511811,0.8525362,1.954884827,2.65487752,67.395
1609,2016-03-03,67.41,84204.3,5.511811,0.8525362,1.954884827,2.65487752,67.122
1610,2016-03-04,67.121,85803.3,5.511811,0.8525362,1.954884827,2.65487752,66.938
1611,2016-03-07,66.989,85158.5,5.511811,0.8525362,1.954884827,2.65487752,66.989
1612,2016-03-08,66.989,85376.8,5.511811,0.8525362,1.954884827,2.65487752,67.313
1613,2016-03-09,67.325,83770.5,5.511811,0.8525362,1.954884827,2.65487752,67.128
1614,2016-03-10,67.128,84906.2,5.511811,0.8525362,1.954884827,2.65487752,67.302
1615,2016-03-11,67.303,84877.4,5.511811,0.8525362,1.954884827,2.65487752,66.921
1616,2016-03-14,66.973,83397.8,5.511811,0.8525362,1.954884827,2.65487752,67.138
1617,2016-03-15,67.138,83021.4,5.511811,0.8525362,1.954884827,2.65487752,67.372
1618,2016-03-16,67.37,82598.2,5.511811,0.8525362,1.954884827,2.65487752,67.173
1619,2016-03-17,66.91,84462.9,5.511811,0.8525362,1.954884827,2.65487752,66.619
1620,2016-03-18,66.63,83324.1,5.511811,0.8525362,1.954884827,2.65487752,66.384
1621,2016-03-21,66.383,82760.9,5.511811,0.8525362,1.954884827,2.65487752,66.5
1622,2016-03-22,66.5,83585.6,5.511811,0.8525362,1.954884827,2.65487752,66.755
1623,2016-03-23,66.755,81207.8,5.511811,0.8525362,1.954884827,2.65487752,66.93
1624,2016-03-24,66.93,81434.6,5.511811,0.8525362,1.954884827,2.65487752,66.916
1625,2016-03-25,66.916,81434.6,5.511811,0.8525362,1.954884827,2.65487752,66.829
1626,2016-03-28,66.79,81294.2,5.511811,0.8525362,1.954884827,2.65487752,66.608
1627,2016-03-29,66.61,81519.8,5.511811,0.8525362,1.954884827,2.65487752,66.375
1628,2016-03-30,66.295,82059.2,5.511811,0.8525362,1.954884827,2.65487752,66.375
1629,2016-03-31,66.235,81917.2,5.511811,0.8525362,1.954884827,2.65487752,66.255
1630,2016-04-01,66.355,80367.6,5.859375,1.12511,1.954884827,2.65487752,66.365
1631,2016-04-04,66.31,80790.1,5.859375,1.12511,1.954884827,2.65487752,66.106
1632,2016-04-05,66.112,81859.6,5.859375,1.12511,1.954884827,2.65487752,66.422
1633,2016-04-06,66.42,81449.1,5.859375,1.12511,1.954884827,2.65487752,66.517
1634,2016-04-07,66.517,82636.9,5.859375,1.12511,1.954884827,2.65487752,66.757
1635,2016-04-08,66.757,82463.9,5.859375,1.12511,1.954884827,2.65487752,66.551
1636,2016-04-11,66.555,83375,5.859375,1.12511,1.954884827,2.65487752,66.287
1637,2016-04-12,66.301,83368.2,5.859375,1.12511,1.954884827,2.65487752,66.283
1638,2016-04-13,66.277,82973.2,5.859375,1.12511,1.954884827,2.65487752,66.496
1639,2016-04-14,66.506,82180.6,5.859375,1.12511,1.954884827,2.65487752,66.597
1640,2016-04-15,66.597,81731,5.859375,1.12511,1.954884827,2.65487752,66.66
1641,2016-04-18,66.66,82148.8,5.859375,1.12511,1.954884827,2.65487752,66.416
1642,2016-04-19,66.417,83553.1,5.859375,1.12511,1.954884827,2.65487752,66.15
1643,2016-04-20,66.137,82901.2,5.859375,1.12511,1.954884827,2.65487752,66.166
1644,2016-04-21,66.165,82906.5,5.859375,1.12511,1.954884827,2.65487752,66.489
1645,2016-04-22,66.502,82719.6,5.859375,1.12511,1.954884827,2.65487752,66.66
1646,2016-04-24,66.66,82719.6,5.859375,1.12511,1.954884827,2.65487752,66.66
1647,2016-04-25,66.66,82603.6,5.859375,1.12511,1.954884827,2.65487752,66.685
1648,2016-04-26,66.693,82604.1,5.859375,1.12511,1.954884827,2.65487752,66.404
1649,2016-04-27,66.406,82895.9,5.859375,1.12511,1.954884827,2.65487752,66.362
1650,2016-04-28,66.391,83555.4,5.859375,1.12511,1.954884827,2.65487752,66.401
1651,2016-04-29,66.395,85277.1,5.859375,1.12511,1.954884827,2.65487752,66.425
1652,2016-05-01,66.425,85277.1,6.589147,1.019323,1.954884827,2.65487752,66.425
1653,2016-05-02,66.425,85386.4,6.589147,1.019323,1.954884827,2.65487752,66.346
1654,2016-05-03,66.343,85992.8,6.589147,1.019323,1.954884827,2.65487752,66.558
1655,2016-05-04,66.579,85460.6,6.589147,1.019323,1.954884827,2.65487752,66.627
1656,2016-05-05,66.627,85191,6.589147,1.019323,1.954884827,2.65487752,66.558
1657,2016-05-06,66.568,85828.1,6.589147,1.019323,1.954884827,2.65487752,66.6
1658,2016-05-08,66.602,85828.1,6.589147,1.019323,1.954884827,2.65487752,66.602
1659,2016-05-09,66.602,84180.2,6.589147,1.019323,1.954884827,2.65487752,66.752
1660,2016-05-10,66.752,84146.7,6.589147,1.019323,1.954884827,2.65487752,66.631
1661,2016-05-11,66.631,85044.6,6.589147,1.019323,1.954884827,2.65487752,66.561
1662,2016-05-12,66.561,85255.6,6.589147,1.019323,1.954884827,2.65487752,66.757
1663,2016-05-13,66.757,84521,6.589147,1.019323,1.954884827,2.65487752,66.855
1664,2016-05-15,66.925,84521,6.589147,1.019323,1.954884827,2.65487752,66.925
1665,2016-05-16,66.925,85905.8,6.589147,1.019323,1.954884827,2.65487752,66.844
1666,2016-05-17,66.845,85335.5,6.589147,1.019323,1.954884827,2.65487752,66.825
1667,2016-05-18,66.824,85258.8,6.589147,1.019323,1.954884827,2.65487752,67.14
1668,2016-05-19,67.143,83966.1,6.589147,1.019323,1.954884827,2.65487752,67.436
1669,2016-05-20,67.436,84627.1,6.589147,1.019323,1.954884827,2.65487752,67.408
1670,2016-05-22,67.43,84627.1,6.589147,1.019323,1.954884827,2.65487752,67.43
1671,2016-05-23,67.43,84054.6,6.589147,1.019323,1.954884827,2.65487752,67.409
1672,2016-05-24,67.429,83697.6,6.589147,1.019323,1.954884827,2.65487752,67.63
1673,2016-05-25,67.63,82247.1,6.589147,1.019323,1.954884827,2.65487752,67.273
1674,2016-05-26,67.3,82175.4,6.589147,1.019323,1.954884827,2.65487752,66.927
1675,2016-05-27,66.942,81534.4,6.589147,1.019323,1.954884827,2.65487752,67.031
1676,2016-05-29,67.032,81534.4,6.589147,1.019323,1.954884827,2.65487752,67.032
1677,2016-05-30,67.04,81750.2,6.589147,1.019323,1.954884827,2.65487752,67.171
1678,2016-05-31,67.17,81556.1,6.589147,1.019323,1.954884827,2.65487752,67.209
1679,2016-06-01,67.207,81884.6,6.130268,0.9973265,1.954884827,2.65487752,67.434
1680,2016-06-02,67.484,81590,6.130268,0.9973265,1.954884827,2.65487752,67.268
1681,2016-06-03,67.285,83504.2,6.130268,0.9973265,1.954884827,2.65487752,67
1682,2016-06-05,66.999,83504.2,6.130268,0.9973265,1.954884827,2.65487752,66.999
1683,2016-06-06,66.888,83397.8,6.130268,0.9973265,1.954884827,2.65487752,66.79
1684,2016-06-07,66.809,82842.9,6.130268,0.9973265,1.954884827,2.65487752,66.658
1685,2016-06-08,66.658,84193.2,6.130268,0.9973265,1.954884827,2.65487752,66.5
1686,2016-06-09,66.491,84371.6,6.130268,0.9973265,1.954884827,2.65487752,66.753
1687,2016-06-10,66.783,85193.8,6.130268,0.9973265,1.954884827,2.65487752,66.952
