,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,USA Inflation,"Foreign direct investment, net inflows (% of GDP) - IND","Foreign direct investment, net inflows (% of GDP)",Price
791,2013-01-14,54.77,54.835,54.42,90753.4,11.61616,1.594865,1.516275965,1.726212183,54.525
792,2013-01-15,54.505,54.707,54.315,91755.3,11.61616,1.594865,1.516275965,1.726212183,54.605
793,2013-01-16,54.625,54.9,54.475,91808.2,11.61616,1.594865,1.516275965,1.726212183,54.665
794,2013-01-17,54.695,54.78,54.195,90935.7,11.61616,1.594865,1.516275965,1.726212183,54.355
795,2013-01-18,54.285,54.285,53.715,90866.6,11.61616,1.594865,1.516275965,1.726212183,53.745
796,2013-01-21,53.715,53.96,53.595,90897.2,11.61616,1.594865,1.516275965,1.726212183,53.775
797,2013-01-22,53.76,53.89,53.38,90974.2,11.61616,1.594865,1.516275965,1.726212183,53.725
798,2013-01-23,53.815,53.885,53.558,90741.1,11.61616,1.594865,1.516275965,1.726212183,53.675
799,2013-01-24,53.74,53.9,53.6,89724.3,11.61616,1.594865,1.516275965,1.726212183,53.71
800,2013-01-25,53.695,53.88,53.645,89133.7,11.61616,1.594865,1.516275965,1.726212183,53.8
801,2013-01-28,53.665,54.055,53.665,89293.6,11.61616,1.594865,1.516275965,1.726212183,54.055
802,2013-01-29,54.035,54.035,53.555,89404.8,11.61616,1.594865,1.516275965,1.726212183,53.655
803,2013-01-30,53.775,53.775,53.195,89570.1,11.61616,1.594865,1.516275965,1.726212183,53.245
804,2013-01-31,53.32,53.39,53.075,88548,11.61616,1.594865,1.516275965,1.726212183,53.275
805,2013-02-01,53.225,53.415,53.165,88774.1,12.0603,1.977924,1.516275965,1.726212183,53.17
806,2013-02-04,53.155,53.345,52.915,88722.8,12.0603,1.977924,1.516275965,1.726212183,53.29
807,2013-02-05,53.215,53.415,53.005,88904.7,12.0603,1.977924,1.516275965,1.726212183,53.035
808,2013-02-06,53.14,53.265,52.885,89120.3,12.0603,1.977924,1.516275965,1.726212183,53.16
809,2013-02-07,53.065,53.33,53.045,88879.4,12.0603,1.977924,1.516275965,1.726212183,53.225
810,2013-02-08,53.235,53.685,53.165,89326.4,12.0603,1.977924,1.516275965,1.726212183,53.595
811,2013-02-11,53.515,53.985,53.515,88811.5,12.0603,1.977924,1.516275965,1.726212183,53.965
812,2013-02-12,53.86,54.1,53.745,88849.7,12.0603,1.977924,1.516275965,1.726212183,53.795
813,2013-02-13,53.855,53.92,53.69,88476.3,12.0603,1.977924,1.516275965,1.726212183,53.825
814,2013-02-14,53.848,54.035,53.665,88711.2,12.0603,1.977924,1.516275965,1.726212183,53.995
815,2013-02-15,53.93,54.355,53.805,87335.6,12.0603,1.977924,1.516275965,1.726212183,54.325
816,2013-02-18,54.215,54.455,54.155,87423.5,12.0603,1.977924,1.516275965,1.726212183,54.265
817,2013-02-19,54.195,54.328,54.13,87260.6,12.0603,1.977924,1.516275965,1.726212183,54.13
818,2013-02-20,54.185,54.24,54.02,85914,12.0603,1.977924,1.516275965,1.726212183,54.075
819,2013-02-21,54.08,54.615,54.08,85938.6,12.0603,1.977924,1.516275965,1.726212183,54.475
820,2013-02-22,54.415,54.555,54.16,85446.3,12.0603,1.977924,1.516275965,1.726212183,54.28
821,2013-02-25,54.275,54.305,53.84,85483,12.0603,1.977924,1.516275965,1.726212183,54
822,2013-02-26,53.88,54.28,53.815,86133.5,12.0603,1.977924,1.516275965,1.726212183,54.1
823,2013-02-27,54.04,54.095,53.62,86433,12.0603,1.977924,1.516275965,1.726212183,53.865
824,2013-02-28,53.865,54.52,53.605,86422.3,12.0603,1.977924,1.516275965,1.726212183,54.37
825,2013-03-01,54.365,54.945,54.305,86873.4,11.44279,1.473896,1.516275965,1.726212183,54.905
826,2013-03-04,54.89,55.14,54.8,86387,11.44279,1.473896,1.516275965,1.726212183,54.96
827,2013-03-05,54.865,54.955,54.615,86641.4,11.44279,1.473896,1.516275965,1.726212183,54.955
828,2013-03-06,54.92,54.92,54.62,86223.7,11.44279,1.473896,1.516275965,1.726212183,54.81
829,2013-03-07,54.725,54.91,54.43,86138,11.44279,1.473896,1.516275965,1.726212183,54.46
830,2013-03-08,54.56,54.573,54.275,85912.7,11.44279,1.473896,1.516275965,1.726212183,54.35
831,2013-03-11,54.33,54.531,54.172,85913.4,11.44279,1.473896,1.516275965,1.726212183,54.34
832,2013-03-12,54.415,54.428,54.075,86586.1,11.44279,1.473896,1.516275965,1.726212183,54.15
833,2013-03-13,54.16,54.45,54.02,86351.9,11.44279,1.473896,1.516275965,1.726212183,54.37
834,2013-03-14,54.405,54.525,54.165,86135.7,11.44279,1.473896,1.516275965,1.726212183,54.185
835,2013-03-15,54.355,54.355,53.98,86228.8,11.44279,1.473896,1.516275965,1.726212183,54.03
836,2013-03-18,54.01,54.35,54.01,86931.3,11.44279,1.473896,1.516275965,1.726212183,54.08
837,2013-03-19,54.07,54.53,53.9,87649,11.44279,1.473896,1.516275965,1.726212183,54.5
838,2013-03-20,54.375,54.57,54.265,87327.4,11.44279,1.473896,1.516275965,1.726212183,54.33
839,2013-03-21,54.35,54.46,54.195,87618.6,11.44279,1.473896,1.516275965,1.726212183,54.45
840,2013-03-22,54.29,54.435,54.256,87357.1,11.44279,1.473896,1.516275965,1.726212183,54.35
841,2013-03-25,54.36,54.36,54.06,86651.4,11.44279,1.473896,1.516275965,1.726212183,54.3
842,2013-03-26,54.17,54.52,54.16,86899.2,11.44279,1.473896,1.516275965,1.726212183,54.48
843,2013-03-27,54.37,54.49,54.28,87171.1,11.44279,1.473896,1.516275965,1.726212183,54.43
844,2013-03-28,54.385,54.475,54.27,86864.9,11.44279,1.473896,1.516275965,1.726212183,54.285
845,2013-03-29,54.285,54.285,54.285,86864.9,11.44279,1.473896,1.516275965,1.726212183,54.285
846,2013-04-01,54.27,54.27,54.17,86864.9,10.2439,1.063085,1.516275965,1.726212183,54.17
847,2013-04-02,54.3,54.46,54.25,85960.3,10.2439,1.063085,1.516275965,1.726212183,54.43
848,2013-04-03,54.378,54.54,54.31,85721.5,10.2439,1.063085,1.516275965,1.726212183,54.53
849,2013-04-04,54.44,54.95,54.35,84817.8,10.2439,1.063085,1.516275965,1.726212183,54.89
850,2013-04-05,54.815,54.918,54.685,85981.3,10.2439,1.063085,1.516275965,1.726212183,54.81
851,2013-04-08,54.798,54.85,54.49,85924.1,10.2439,1.063085,1.516275965,1.726212183,54.61
852,2013-04-09,54.57,54.665,54.41,86165.2,10.2439,1.063085,1.516275965,1.726212183,54.48
853,2013-04-10,54.59,54.59,54.4,85906.4,10.2439,1.063085,1.516275965,1.726212183,54.42
854,2013-04-11,54.52,54.52,54.255,85361,10.2439,1.063085,1.516275965,1.726212183,54.305
855,2013-04-12,54.31,54.665,54.31,83792.2,10.2439,1.063085,1.516275965,1.726212183,54.52
856,2013-04-15,54.608,54.805,54.38,76201.9,10.2439,1.063085,1.516275965,1.726212183,54.55
857,2013-04-16,54.64,54.64,53.97,74830.5,10.2439,1.063085,1.516275965,1.726212183,53.97
858,2013-04-17,54.16,54.25,53.77,75390.7,10.2439,1.063085,1.516275965,1.726212183,54.18
859,2013-04-18,54.22,54.258,53.91,75367,10.2439,1.063085,1.516275965,1.726212183,54.03
860,2013-04-19,53.96,54.043,53.85,76002.4,10.2439,1.063085,1.516275965,1.726212183,53.94
861,2013-04-22,53.93,54.25,53.93,77186.5,10.2439,1.063085,1.516275965,1.726212183,54.21
862,2013-04-23,54.14,54.43,54.09,76561.7,10.2439,1.063085,1.516275965,1.726212183,54.31
863,2013-04-24,54.38,54.38,54.162,77676.5,10.2439,1.063085,1.516275965,1.726212183,54.26
864,2013-04-25,54.285,54.285,54.105,78629.7,10.2439,1.063085,1.516275965,1.726212183,54.105
865,2013-04-26,54.225,54.445,54.082,80042.2,10.2439,1.063085,1.516275965,1.726212183,54.38
866,2013-04-29,54.413,54.413,54.173,79626.5,10.2439,1.063085,1.516275965,1.726212183,54.195
867,2013-04-30,54.235,54.255,53.655,79142.4,10.2439,1.063085,1.516275965,1.726212183,53.685
868,2013-05-01,53.815,53.815,53.645,78374.7,10.67961,1.361965,1.516275965,1.726212183,53.665
869,2013-05-02,53.745,53.965,53.675,79126.5,10.67961,1.361965,1.516275965,1.726212183,53.835
870,2013-05-03,53.83,54.07,53.77,79280.7,10.67961,1.361965,1.516275965,1.726212183,53.81
871,2013-05-06,53.815,54.255,53.785,79670.1,10.67961,1.361965,1.516275965,1.726212183,54.135
872,2013-05-07,54.18,54.37,54.035,78126.7,10.67961,1.361965,1.516275965,1.726212183,54.065
873,2013-05-08,54.14,54.22,54.02,79459.2,10.67961,1.361965,1.516275965,1.726212183,54.085
874,2013-05-09,54.165,54.365,54.032,79474.1,10.67961,1.361965,1.516275965,1.726212183,54.365
875,2013-05-10,54.25,54.9,54.25,78008.2,10.67961,1.361965,1.516275965,1.726212183,54.81
876,2013-05-13,54.913,55.035,54.715,78405.1,10.67961,1.361965,1.516275965,1.726212183,54.835
877,2013-05-14,54.765,54.84,54.55,78548,10.67961,1.361965,1.516275965,1.726212183,54.805
878,2013-05-15,54.785,54.915,54.655,77380.8,10.67961,1.361965,1.516275965,1.726212183,54.785
879,2013-05-16,54.765,54.91,54.66,75685.7,10.67961,1.361965,1.516275965,1.726212183,54.785
880,2013-05-17,54.805,55.007,54.79,75110.2,10.67961,1.361965,1.516275965,1.726212183,54.895
881,2013-05-20,55.06,55.145,54.958,74653.5,10.67961,1.361965,1.516275965,1.726212183,55.04
882,2013-05-21,55.115,55.485,54.955,75229.1,10.67961,1.361965,1.516275965,1.726212183,55.435
883,2013-05-22,55.418,55.67,55.31,78258,10.67961,1.361965,1.516275965,1.726212183,55.66
884,2013-05-23,55.615,56.025,55.555,76811,10.67961,1.361965,1.516275965,1.726212183,55.715
885,2013-05-24,55.65,55.83,55.455,77304.9,10.67961,1.361965,1.516275965,1.726212183,55.82
886,2013-05-27,55.755,55.785,55.525,77242.3,10.67961,1.361965,1.516275965,1.726212183,55.573
887,2013-05-28,55.705,56.135,55.645,76980.8,10.67961,1.361965,1.516275965,1.726212183,56.115
888,2013-05-29,56.015,56.415,56.015,77675.8,10.67961,1.361965,1.516275965,1.726212183,56.305
889,2013-05-30,56.205,56.47,56.045,79502.3,10.67961,1.361965,1.516275965,1.726212183,56.385
890,2013-05-31,56.29,56.77,56.29,78768.3,10.67961,1.361965,1.516275965,1.726212183,56.58
891,2013-06-03,56.515,56.84,56.43,79662,11.05769,1.754417,1.516275965,1.726212183,56.675
892,2013-06-04,56.665,56.75,56.415,78994.8,11.05769,1.754417,1.516275965,1.726212183,56.495
893,2013-06-05,56.45,56.855,56.315,79708.6,11.05769,1.754417,1.516275965,1.726212183,56.855
894,2013-06-06,56.73,57.01,56.69,79646,11.05769,1.754417,1.516275965,1.726212183,56.93
895,2013-06-07,56.845,57.135,56.688,79106,11.05769,1.754417,1.516275965,1.726212183,57.065
896,2013-06-10,57.255,58.16,57.162,80104,11.05769,1.754417,1.516275965,1.726212183,58.155
897,2013-06-11,58.11,58.99,58.03,80386.8,11.05769,1.754417,1.516275965,1.726212183,58.34
898,2013-06-12,58.285,58.398,57.735,79881.5,11.05769,1.754417,1.516275965,1.726212183,57.835
899,2013-06-13,58.115,58.575,57.935,80385.4,11.05769,1.754417,1.516275965,1.726212183,58.005
900,2013-06-14,57.965,57.965,57.41,80073.4,11.05769,1.754417,1.516275965,1.726212183,57.505
901,2013-06-17,57.7,58.11,57.56,80017.8,11.05769,1.754417,1.516275965,1.726212183,58.11
902,2013-06-18,58.015,58.885,58.015,80317.1,11.05769,1.754417,1.516275965,1.726212183,58.845
903,2013-06-19,58.765,58.925,58.62,80635.3,11.05769,1.754417,1.516275965,1.726212183,58.72
904,2013-06-20,59.615,59.98,59.505,77226.9,11.05769,1.754417,1.516275965,1.726212183,59.575
905,2013-06-21,59.525,59.785,59.15,76646.4,11.05769,1.754417,1.516275965,1.726212183,59.275
906,2013-06-24,59.6,59.84,59.545,76918.7,11.05769,1.754417,1.516275965,1.726212183,59.815
907,2013-06-25,59.765,59.795,59.435,76343.5,11.05769,1.754417,1.516275965,1.726212183,59.665
908,2013-06-26,59.605,60.765,59.605,74873.5,11.05769,1.754417,1.516275965,1.726212183,60.72
909,2013-06-27,60.625,60.63,60.105,74291.7,11.05769,1.754417,1.516275965,1.726212183,60.195
910,2013-06-28,60.11,60.11,59.21,70834.6,11.05769,1.754417,1.516275965,1.726212183,59.533
911,2013-07-01,59.47,59.603,58.966,73858.2,10.84906,1.960682,1.516275965,1.726212183,59.385
912,2013-07-02,59.385,59.73,59.185,74739.8,10.84906,1.960682,1.516275965,1.726212183,59.555
913,2013-07-03,59.875,60.456,59.865,75334.4,10.84906,1.960682,1.516275965,1.726212183,60.226
914,2013-07-04,60.045,60.409,59.915,75248.9,10.84906,1.960682,1.516275965,1.726212183,60.075
915,2013-07-05,60.195,60.6,60.015,73244,10.84906,1.960682,1.516275965,1.726212183,60.23
916,2013-07-08,60.935,61.225,60.605,75183.5,10.84906,1.960682,1.516275965,1.726212183,60.695
917,2013-07-09,59.81,60.49,59.72,75738,10.84906,1.960682,1.516275965,1.726212183,60.102
918,2013-07-10,60.065,60.225,59.65,75334.9,10.84906,1.960682,1.516275965,1.726212183,59.895
919,2013-07-11,59.815,59.99,59.335,76823.7,10.84906,1.960682,1.516275965,1.726212183,59.834
920,2013-07-12,59.76,60.21,59.56,76689,10.84906,1.960682,1.516275965,1.726212183,59.891
921,2013-07-15,59.945,60.09,59.78,76898.7,10.84906,1.960682,1.516275965,1.726212183,59.815
922,2013-07-16,59.19,59.5,59.1,76476.2,10.84906,1.960682,1.516275965,1.726212183,59.3
923,2013-07-17,59.245,59.585,59.05,77173.4,10.84906,1.960682,1.516275965,1.726212183,59.33
924,2013-07-18,59.275,59.791,59.255,76488.1,10.84906,1.960682,1.516275965,1.726212183,59.745
925,2013-07-19,59.73,59.87,59.305,77272,10.84906,1.960682,1.516275965,1.726212183,59.34
926,2013-07-22,59.305,59.735,59.285,79042.7,10.84906,1.960682,1.516275965,1.726212183,59.725
927,2013-07-23,59.725,59.88,59.5,79696.6,10.84906,1.960682,1.516275965,1.726212183,59.76
928,2013-07-24,59.765,59.765,58.96,78885.2,10.84906,1.960682,1.516275965,1.726212183,59.255
929,2013-07-25,59.137,59.385,58.74,78393.1,10.84906,1.960682,1.516275965,1.726212183,58.965
930,2013-07-26,59.01,59.142,58.706,78502.4,10.84906,1.960682,1.516275965,1.726212183,59.046
931,2013-07-29,58.955,59.555,58.955,78943.9,10.84906,1.960682,1.516275965,1.726212183,59.555
932,2013-07-30,59.505,60.845,59.422,79929,10.84906,1.960682,1.516275965,1.726212183,60.815
933,2013-07-31,60.715,61.2,60.36,79928.2,10.84906,1.960682,1.516275965,1.726212183,60.855
934,2013-08-01,60.765,60.915,60.24,79248.5,10.74766,1.518368,1.516275965,1.726212183,60.565
935,2013-08-02,60.445,61.185,60.445,79746.4,10.74766,1.518368,1.516275965,1.726212183,61.105
936,2013-08-05,61.03,61.03,60.725,79426.7,10.74766,1.518368,1.516275965,1.726212183,60.86
937,2013-08-06,60.882,61.876,60.78,78683.5,10.74766,1.518368,1.516275965,1.726212183,60.79
938,2013-08-07,61.14,61.471,60.933,78495.4,10.74766,1.518368,1.516275965,1.726212183,61.21
939,2013-08-08,61.19,61.41,60.705,79018,10.74766,1.518368,1.516275965,1.726212183,60.731
940,2013-08-09,60.68,60.68,60.68,79672.3,10.74766,1.518368,1.516275965,1.726212183,60.68
941,2013-08-12,60.495,61.31,60.495,81995.4,10.74766,1.518368,1.516275965,1.726212183,61.125
942,2013-08-13,61.07,61.67,60.894,81151.4,10.74766,1.518368,1.516275965,1.726212183,61.337
943,2013-08-14,61.19,61.57,61.15,81480.3,10.74766,1.518368,1.516275965,1.726212183,61.284
944,2013-08-15,61.445,61.529,61.242,81679.9,10.74766,1.518368,1.516275965,1.726212183,61.425
945,2013-08-16,61.365,62.015,61.335,84496.4,10.74766,1.518368,1.516275965,1.726212183,61.665
946,2013-08-19,62.36,63.23,62.235,85919.9,10.74766,1.518368,1.516275965,1.726212183,63.14
947,2013-08-20,63.735,64.125,63.125,87229.2,10.74766,1.518368,1.516275965,1.726212183,63.125
948,2013-08-21,63.125,64.55,63.115,87627.3,10.74766,1.518368,1.516275965,1.726212183,64.115
949,2013-08-22,64.805,65.565,64.545,89049.9,10.74766,1.518368,1.516275965,1.726212183,64.555
950,2013-08-23,64.325,64.765,63.205,88173.8,10.74766,1.518368,1.516275965,1.726212183,63.205
951,2013-08-26,63.7,64.73,63.648,88828.1,10.74766,1.518368,1.516275965,1.726212183,64.3
952,2013-08-27,64.99,66.31,64.99,93620.8,10.74766,1.518368,1.516275965,1.726212183,66.31
953,2013-08-28,66.905,68.805,66.905,96731.8,10.74766,1.518368,1.516275965,1.726212183,68.805
954,2013-08-29,66.915,67.875,66.515,94023.6,10.74766,1.518368,1.516275965,1.726212183,66.555
955,2013-08-30,67.085,67.435,65.695,92151.1,10.74766,1.518368,1.516275965,1.726212183,65.705
956,2013-09-02,66.105,66.305,65.685,92034.7,10.69767,1.184925,1.516275965,1.726212183,66.005
957,2013-09-03,66.295,68.255,66.255,95124,10.69767,1.184925,1.516275965,1.726212183,67.635
958,2013-09-04,68.305,68.605,66.815,93053.5,10.69767,1.184925,1.516275965,1.726212183,67.07
959,2013-09-05,67.005,67.005,65.535,91638.5,10.69767,1.184925,1.516275965,1.726212183,66.015
960,2013-09-06,66.005,66.295,65.005,90578,10.69767,1.184925,1.516275965,1.726212183,65.245
961,2013-09-09,65.245,65.245,65.245,90773.9,10.69767,1.184925,1.516275965,1.726212183,65.245
962,2013-09-10,64.405,64.545,63.765,86870.3,10.69767,1.184925,1.516275965,1.726212183,63.845
963,2013-09-11,63.905,64.215,63.005,86332.2,10.69767,1.184925,1.516275965,1.726212183,63.275
964,2013-09-12,63.265,63.985,62.925,84553.8,10.69767,1.184925,1.516275965,1.726212183,63.43
965,2013-09-13,63.755,64.185,63.36,83583,10.69767,1.184925,1.516275965,1.726212183,63.38
966,2013-09-16,62.705,62.885,62.445,83193.5,10.69767,1.184925,1.516275965,1.726212183,62.835
967,2013-09-17,63.355,63.635,62.955,82973.6,10.69767,1.184925,1.516275965,1.726212183,63.375
968,2013-09-18,63.305,63.455,63.055,82307.8,10.69767,1.184925,1.516275965,1.726212183,63.385
969,2013-09-19,61.755,62.065,61.65,84572.2,10.69767,1.184925,1.516275965,1.726212183,61.775
970,2013-09-20,62.045,62.615,61.885,84105.5,10.69767,1.184925,1.516275965,1.726212183,62.235
971,2013-09-23,62.255,62.725,62.255,82680.9,10.69767,1.184925,1.516275965,1.726212183,62.605
972,2013-09-24,62.61,62.915,62.45,82449.5,10.69767,1.184925,1.516275965,1.726212183,62.79
973,2013-09-25,62.765,62.885,62.325,82480.1,10.69767,1.184925,1.516275965,1.726212183,62.445
974,2013-09-26,62.435,62.435,61.98,82732.6,10.69767,1.184925,1.516275965,1.726212183,62.075
975,2013-09-27,62.075,62.575,61.773,83752.1,10.69767,1.184925,1.516275965,1.726212183,62.515
976,2013-09-30,62.995,63.045,62.505,83045.5,10.69767,1.184925,1.516275965,1.726212183,62.59
977,2013-10-01,62.56,62.57,62.165,80588,11.05991,0.9636127,1.516275965,1.726212183,62.46
978,2013-10-02,62.46,62.46,62.46,81555.7,11.05991,0.9636127,1.516275965,1.726212183,62.46
979,2013-10-03,62.425,62.425,61.65,81282.7,11.05991,0.9636127,1.516275965,1.726212183,61.735
980,2013-10-04,61.855,61.945,61.255,80798.5,11.05991,0.9636127,1.516275965,1.726212183,61.435
981,2013-10-07,61.505,61.955,61.495,81851.8,11.05991,0.9636127,1.516275965,1.726212183,61.795
982,2013-10-08,61.795,61.955,61.625,82249.5,11.05991,0.9636127,1.516275965,1.726212183,61.955
983,2013-10-09,62.11,62.31,61.73,80730.6,11.05991,0.9636127,1.516275965,1.726212183,61.88
984,2013-10-10,61.83,62.295,61.25,79974.6,11.05991,0.9636127,1.516275965,1.726212183,61.36
985,2013-10-11,61.21,61.38,60.96,77366.3,11.05991,0.9636127,1.516275965,1.726212183,61.02
986,2013-10-14,61.155,61.555,61.13,79026.1,11.05991,0.9636127,1.516275965,1.726212183,61.555
987,2013-10-15,61.275,61.95,61.275,78596.3,11.05991,0.9636127,1.516275965,1.726212183,61.84
988,2013-10-16,61.765,61.765,61.735,78781.9,11.05991,0.9636127,1.516275965,1.726212183,61.735
989,2013-10-17,61.56,61.74,61.14,80850.2,11.05991,0.9636127,1.516275965,1.726212183,61.14
990,2013-10-18,61.2,61.72,60.94,80629,11.05991,0.9636127,1.516275965,1.726212183,61.24
991,2013-10-21,61.355,61.595,61.345,81026.3,11.05991,0.9636127,1.516275965,1.726212183,61.58
992,2013-10-22,61.63,61.845,61.535,82192.8,11.05991,0.9636127,1.516275965,1.726212183,61.655
993,2013-10-23,61.66,61.727,61.085,82005,11.05991,0.9636127,1.516275965,1.726212183,61.63
994,2013-10-24,61.6,61.695,61.314,82591.2,11.05991,0.9636127,1.516275965,1.726212183,61.47
995,2013-10-25,61.465,61.805,61.37,83014.6,11.05991,0.9636127,1.516275965,1.726212183,61.465
996,2013-10-28,61.415,61.605,61.37,83708.3,11.05991,0.9636127,1.516275965,1.726212183,61.445
997,2013-10-29,61.535,61.735,61.321,82830.5,11.05991,0.9636127,1.516275965,1.726212183,61.43
998,2013-10-30,61.38,61.615,61.09,83039.4,11.05991,0.9636127,1.516275965,1.726212183,61.26
999,2013-10-31,61.275,61.63,61.245,81366.4,11.05991,0.9636127,1.516275965,1.726212183,61.624
1000,2013-11-01,61.51,62.025,61.51,80815.9,11.46789,1.237072,1.516275965,1.726212183,61.75
1001,2013-11-04,61.75,61.75,61.75,81666.3,11.46789,1.237072,1.516275965,1.726212183,61.75
1002,2013-11-05,61.75,61.96,61.62,80621.4,11.46789,1.237072,1.516275965,1.726212183,61.635
1003,2013-11-06,62.01,62.542,61.825,82200.1,11.46789,1.237072,1.516275965,1.726212183,62.4
1004,2013-11-07,62.35,62.763,62.325,81820.8,11.46789,1.237072,1.516275965,1.726212183,62.42
1005,2013-11-08,62.402,62.834,62.402,80639.4,11.46789,1.237072,1.516275965,1.726212183,62.48
1006,2013-11-11,62.985,63.502,62.92,81150.2,11.46789,1.237072,1.516275965,1.726212183,63.245
1007,2013-11-12,63.25,63.85,63.25,81535.5,11.46789,1.237072,1.516275965,1.726212183,63.72
1008,2013-11-13,63.74,63.91,63.212,80784.6,11.46789,1.237072,1.516275965,1.726212183,63.31
1009,2013-11-14,63.31,63.35,62.96,81352.4,11.46789,1.237072,1.516275965,1.726212183,63.12
1010,2013-11-15,63.1,63.262,62.975,81431.4,11.46789,1.237072,1.516275965,1.726212183,62.98
1011,2013-11-18,62.825,62.92,62.38,80148.2,11.46789,1.237072,1.516275965,1.726212183,62.42
1012,2013-11-19,62.165,62.39,61.88,79469.7,11.46789,1.237072,1.516275965,1.726212183,62.37
1013,2013-11-20,62.257,62.69,62.245,78619.1,11.46789,1.237072,1.516275965,1.726212183,62.58
1014,2013-11-21,62.51,63.065,62.51,78000.7,11.46789,1.237072,1.516275965,1.726212183,62.94
1015,2013-11-22,63.042,63.095,62.733,78376.7,11.46789,1.237072,1.516275965,1.726212183,62.733
1016,2013-11-25,62.66,62.7,62.347,77644,11.46789,1.237072,1.516275965,1.726212183,62.51
1017,2013-11-26,62.398,62.658,62.198,77920.1,11.46789,1.237072,1.516275965,1.726212183,62.51
1018,2013-11-27,62.475,62.475,62.15,77496.3,11.46789,1.237072,1.516275965,1.726212183,62.15
1019,2013-11-28,62.4,62.568,62.27,77719.2,11.46789,1.237072,1.516275965,1.726212183,62.282
1020,2013-11-29,62.315,62.655,62.205,78300,11.46789,1.237072,1.516275965,1.726212183,62.399
1021,2013-12-02,62.36,62.36,61.921,76548.7,9.132421,1.501736,1.516275965,1.726212183,62.325
1022,2013-12-03,62.315,62.455,62.206,75904.7,9.132421,1.501736,1.516275965,1.726212183,62.37
1023,2013-12-04,62.38,62.543,61.912,76319.8,9.132421,1.501736,1.516275965,1.726212183,62.06
1024,2013-12-05,61.96,61.96,61.534,75526.1,9.132421,1.501736,1.516275965,1.726212183,61.763
1025,2013-12-06,61.645,61.727,61.273,75992.9,9.132421,1.501736,1.516275965,1.726212183,61.435
1026,2013-12-09,60.84,61.22,60.84,75583.8,9.132421,1.501736,1.516275965,1.726212183,61.14
1027,2013-12-10,60.99,61.305,60.949,77361.5,9.132421,1.501736,1.516275965,1.726212183,61.05
1028,2013-12-11,61.017,61.435,61.017,77258.8,9.132421,1.501736,1.516275965,1.726212183,61.255
1029,2013-12-12,61.61,61.94,61.431,75616.3,9.132421,1.501736,1.516275965,1.726212183,61.82
1030,2013-12-13,62.11,62.297,62.05,76587.3,9.132421,1.501736,1.516275965,1.726212183,62.195
1031,2013-12-16,62.06,62.22,61.625,76449.5,9.132421,1.501736,1.516275965,1.726212183,61.74
1032,2013-12-17,61.69,62.04,61.69,76331.5,9.132421,1.501736,1.516275965,1.726212183,62.02
1033,2013-12-18,61.91,62.203,61.79,76297.1,9.132421,1.501736,1.516275965,1.726212183,62.1
1034,2013-12-19,62.01,62.49,62.01,74313.5,9.132421,1.501736,1.516275965,1.726212183,62.15
1035,2013-12-20,62.415,62.465,61.93,74272.8,9.132421,1.501736,1.516275965,1.726212183,62
